Timestamp;RShoulderPitch;RShoulderRoll;RElbowYaw;RElbowRoll;RWristYaw
0.0;1.48495388031
0.0333333333;1.48495388031
0.0666666666;1.48495388031
0.0999999999;1.48495388031
0.1333333332;1.48495388031
0.1666666665;1.48495388031
0.1999999998;1.48495388031
0.2333333331;1.48495388031
0.2666666664;1.48495388031
0.2999999997;1.48495388031
0.333333333;1.48495388031
0.3666666663;1.48495388031
0.3999999996;1.48495388031
0.4333333329;1.48495388031
0.4666666662;1.48495388031
0.4999999995;1.48495388031
0.5333333328;1.48495388031
0.5666666661;1.48495388031
0.5999999994;1.48495388031
0.6333333327;1.48495388031
0.666666666;1.48495388031
0.6999999993;1.48495388031
0.7333333326;1.48495388031
0.7666666659;1.48495388031
0.7999999992;1.48495388031
0.8333333325;1.48495388031
0.8666666658;1.48495388031
0.8999999991;1.48495388031
0.9333333324;1.48495388031
0.9666666657;1.48495388031
0.999999999;1.48495388031
1.0333333323;1.48495388031
1.0666666656;1.48495388031
1.0999999989;1.48495388031
1.1333333322;1.48495388031
1.1666666655;1.48495388031
1.1999999988;1.48495388031
1.2333333321;1.48495388031
1.2666666654;1.48495388031
1.2999999987;1.48495388031
1.333333332;1.48495388031
1.3666666653;1.48495388031
1.3999999986;1.48495388031
1.4333333319;1.48495388031
1.4666666652;1.48495388031
1.4999999985;1.48495388031
1.5333333318;1.48495388031
1.5666666651;1.48495388031
1.5999999984;1.48495388031
1.6333333317;1.48495388031
1.666666665;1.48495388031
1.6999999983;1.48495388031
1.7333333316;1.48495388031
1.7666666649;1.48495388031
1.7999999982;1.48495388031
1.8333333315;1.48495388031
1.8666666648;1.46347808838
1.8999999981;1.43126392365
1.9333333314;1.38217592239
1.9666666647;1.35456418991
1.999999998;1.29780578613
2.0333333313;1.24258184433
2.0666666646;1.15514421463
2.0999999979;1.09685182571
2.1333333312;0.995607852936
2.1666666645;0.883625984192
2.1999999978;0.811527967453
2.2333333311;0.745565891266
2.2666666644;0.671933889389
2.2999999977;0.555350065231
2.333333331;0.475581884384
2.3666666643;0.394279956818
2.3999999976;0.317579984665
2.4333333309;0.194859981537
2.4666666642;0.110489845276
2.4999999975;0.0261199474335
2.5333333308;-0.0950660705566
2.5666666641;-0.176367998123
2.5999999974;-0.259204149246
2.6333333307;-0.37885594368
2.666666664;-0.460158109665
2.6999999973;-0.573673963547
2.7333333306;-0.645771980286
2.7666666639;-0.716336011887
2.7999999972;-0.783832073212
2.8333333305;-0.880474090576
2.8666666638;-0.943367958069
2.8999999971;-1.0031940937
2.9333333304;-1.0461461544
2.9666666637;-1.10137009621
2.999999997;-1.1519920826
3.0333333303;-1.2072160244
3.0666666636;-1.26090610027
3.0999999969;-1.2854501009
3.1333333302;-1.32226610184
3.1666666635;-1.35141205788
3.1999999968;-1.36215007305
3.2333333301;-1.36828613281
3.2666666634;-1.37135410309
3.2999999967;-1.37442207336
3.33333333;-1.37442207336
3.3666666633;-1.37442207336
3.3999999966;-1.37442207336
3.4333333299;-1.37442207336
3.4666666632;-1.37442207336
3.4999999965;-1.37442207336
3.5333333298;-1.37442207336
3.5666666631;-1.37442207336
3.5999999964;-1.37442207336
3.6333333297;-1.37442207336
3.666666663;-1.37288808823
3.6999999963;-1.36982011795
3.7333333296;-1.36061608791
3.7666666629;-1.35141205788
3.7999999962;-1.3406740427
3.8333333295;-1.32840204239
3.8666666628;-1.31919813156
3.8999999961;-1.30999410152
3.9333333294;-1.30079007149
3.9666666627;-1.28391611576
3.999999996;-1.27317810059
4.0333333293;-1.25323605537
4.0666666626;-1.24096405506
4.0999999959;-1.22869205475
4.1333333292;-1.22102212906
4.1666666625;-1.21335208416
4.1999999958;-1.18420600891
4.2333333291;-1.16273009777
4.2666666624;-1.15352606773
4.2999999957;-1.14125394821
4.333333329;-1.11977815628
4.3666666623;-1.10290408134
4.3999999956;-1.09063196182
4.4333333289;-1.07375812531
4.4666666622;-1.05381608009
4.4999999955;-1.02773809433
4.5333333288;-1.01086401939
4.5666666621;-0.990921974182
4.5999999954;-0.974048137665
4.6333333287;-0.951038122177
4.666666662;-0.935698032379
4.6999999953;-0.915755987167
4.7333333286;-0.894279956818
4.7666666619;-0.880474090576
4.7999999952;-0.858998060226
4.8333333285;-0.825250148773
4.8666666618;-0.805308103561
4.8999999951;-0.78536605835
