Timestamp;RShoulderPitch;RShoulderRoll;RElbowYaw;RElbowRoll;RWristYaw
0.0;1.48341989517;-0.156509876251;1.37288808823;0.590631961823;0.167164087296
0.0333333333;1.48341989517;-0.156509876251;1.37288808823;0.589097976685;0.167164087296
0.0666666666;1.48341989517;-0.156509876251;1.37288808823;0.590631961823;0.167164087296
0.0999999999;1.48341989517;-0.156509876251;1.37442207336;0.589097976685;0.167164087296
0.1333333332;1.48341989517;-0.156509876251;1.37442207336;0.589097976685;0.167164087296
0.1666666665;1.48341989517;-0.156509876251;1.3759560585;0.587563991547;0.167164087296
0.1999999998;1.48341989517;-0.156509876251;1.3759560585;0.584496021271;0.167164087296
0.2333333331;1.48341989517;-0.156509876251;1.3759560585;0.582962036133;0.167164087296
0.2666666664;1.48341989517;-0.156509876251;1.3759560585;0.581428050995;0.167164087296
0.2999999997;1.48341989517;-0.156509876251;1.3759560585;0.581428050995;0.167164087296
0.333333333;1.48341989517;-0.156509876251;1.3759560585;0.579894065857;0.167164087296
0.3666666663;1.48341989517;-0.156509876251;1.3759560585;0.573757886887;0.167164087296
0.3999999996;1.48495388031;-0.156509876251;1.3759560585;0.570689916611;0.167164087296
0.4333333329;1.48341989517;-0.156509876251;1.3759560585;0.563019990921;0.167164087296
0.4666666662;1.48341989517;-0.156509876251;1.3759560585;0.556884050369;0.167164087296
0.4999999995;1.48341989517;-0.156509876251;1.3759560585;0.549213886261;0.167164087296
0.5333333328;1.48341989517;-0.156509876251;1.3759560585;0.543077945709;0.167164087296
0.5666666661;1.48341989517;-0.156509876251;1.3759560585;0.536942005157;0.167164087296
0.5999999994;1.48341989517;-0.156509876251;1.3759560585;0.530806064606;0.167164087296
0.6333333327;1.48341989517;-0.156509876251;1.3759560585;0.524669885635;0.167164087296
0.666666666;1.48341989517;-0.156509876251;1.3759560585;0.521601915359;0.167164087296
0.6999999993;1.48341989517;-0.156509876251;1.3759560585;0.510864019394;0.167164087296
0.7333333326;1.48341989517;-0.156509876251;1.3759560585;0.509330034256;0.167164087296
0.7666666659;1.48341989517;-0.156509876251;1.3759560585;0.503193855286;0.167164087296
0.7999999992;1.48341989517;-0.156509876251;1.3759560585;0.50012588501;0.167164087296
0.8333333325;1.48341989517;-0.156509876251;1.36828613281;0.493989944458;0.167164087296
0.8666666658;1.48341989517;-0.156509876251;1.36982011795;0.49245595932;0.167164087296
0.8999999991;1.48341989517;-0.156509876251;1.36675202847;0.486320018768;0.167164087296
0.9333333324;1.48341989517;-0.156509876251;1.36368405819;0.48478603363;0.167164087296
0.9666666657;1.48341989517;-0.156509876251;1.36061608791;0.48478603363;0.167164087296
0.999999999;1.48341989517;-0.156509876251;1.35754811764;0.483252048492;0.167164087296
1.0333333323;1.48341989517;-0.156509876251;1.35448002815;0.477115869522;0.167164087296
1.0666666656;1.48341989517;-0.156509876251;1.34987807274;0.478650093079;0.167164087296
1.0999999989;1.48341989517;-0.156509876251;1.34681010246;0.477115869522;0.167164087296
1.1333333322;1.48341989517;-0.156509876251;1.34527611732;0.477115869522;0.167164087296
1.1666666655;1.48341989517;-0.156509876251;1.3406740427;0.477115869522;0.167164087296
1.1999999988;1.48341989517;-0.156509876251;1.33760607243;0.478650093079;0.167164087296
1.2333333321;1.48341989517;-0.156509876251;1.33453810215;0.477115869522;0.167164087296
1.2666666654;1.48341989517;-0.156509876251;1.33300411701;0.478650093079;0.167164087296
1.2999999987;1.48341989517;-0.156509876251;1.33147001266;0.477115869522;0.167164087296
1.333333332;1.48341989517;-0.156509876251;1.32993602753;0.477115869522;0.167164087296
1.3666666653;1.48341989517;-0.156509876251;1.32840204239;0.478650093079;0.167164087296
1.3999999986;1.48341989517;-0.156509876251;1.32686805725;0.478650093079;0.167164087296
1.4333333319;1.48341989517;-0.156509876251;1.32686805725;0.480184078217;0.167164087296
1.4666666652;1.48341989517;-0.156509876251;1.32686805725;0.48478603363;0.167164087296
1.4999999985;1.48341989517;-0.156509876251;1.32686805725;0.486320018768;0.167164087296
1.5333333318;1.48341989517;-0.156509876251;1.32686805725;0.490921974182;0.167164087296
1.5666666651;1.48341989517;-0.156509876251;1.32686805725;0.493989944458;0.167164087296
1.5999999984;1.48341989517;-0.156509876251;1.32686805725;0.497057914734;0.167164087296
1.6333333317;1.48341989517;-0.156509876251;1.32686805725;0.497057914734;0.167164087296
1.666666665;1.47728395462;-0.156509876251;1.32686805725;0.497057914734;0.167164087296
1.6999999983;1.43586587906;-0.156509876251;1.32380008698;0.497057914734;0.167164087296
1.7333333316;1.38831186295;-0.156509876251;1.3207321167;0.497057914734;0.167164087296
1.7666666649;1.3499622345;-0.156509876251;1.31766402721;0.497057914734;0.167164087296
1.7999999982;1.29473781586;-0.156509876251;1.31459605694;0.490921974182;0.167164087296
1.8333333315;1.19809579849;-0.156509876251;1.31459605694;0.490921974182;0.167164087296
1.8666666648;1.1229300499;-0.156509876251;1.31459605694;0.490921974182;0.167164087296
1.8999999981;1.02015209198;-0.156509876251;1.31459605694;0.490921974182;0.167164087296
1.9333333314;0.94958782196;-0.156509876251;1.31459605694;0.490921974182;0.167164087296
1.9666666647;0.727158069611;-0.156509876251;1.31459605694;0.490921974182;0.167164087296
1.999999998;0.618243932724;-0.156509876251;1.31459605694;0.490921974182;0.167164087296
2.0333333313;0.503193855286;-0.154975891113;1.31459605694;0.490921974182;0.167164087296
2.0666666646;0.424959897995;-0.154975891113;1.31459605694;0.490921974182;0.167164087296
2.0999999979;0.297637939453;-0.154975891113;1.31459605694;0.489387989044;0.167164087296
2.1333333312;0.179519891739;-0.156509876251;1.31459605694;0.490921974182;0.167164087296
2.1666666645;0.0184500217438;-0.156509876251;1.31459605694;0.490921974182;0.167164087296
2.1999999978;-0.108871936798;-0.156509876251;1.31459605694;0.490921974182;0.167164087296
2.2333333311;-0.230057954788;-0.154975891113;1.31459605694;0.490921974182;0.167164087296
2.2666666644;-0.348176002502;-0.156509876251;1.31459605694;0.490921974182;0.167164087296
2.2999999977;-0.464760065079;-0.156509876251;1.31459605694;0.490921974182;0.167164087296
2.333333331;-0.582878112793;-0.156509876251;1.31459605694;0.490921974182;0.167164087296
2.3666666643;-0.681054115295;-0.158043861389;1.31459605694;0.49245595932;0.167164087296
2.3999999976;-0.743947982788;-0.159577846527;1.31459605694;0.49245595932;0.167164087296
2.4333333309;-0.839056015015;-0.162646055222;1.31459605694;0.493989944458;0.167164087296
2.4666666642;-0.900416135788;-0.164180040359;1.31613004208;0.495523929596;0.167164087296
2.4999999975;-0.983252048492;-0.164180040359;1.31459605694;0.497057914734;0.167164087296
2.5333333308;-1.05841803551;-0.165714025497;1.31459605694;0.497057914734;0.167164087296
2.5666666641;-1.12591409683;-0.168781995773;1.3130620718;0.498591899872;0.167164087296
2.5999999974;-1.18113803864;-0.170315980911;1.3130620718;0.498591899872;0.167164087296
2.6333333307;-1.22102212906;-0.170315980911;1.3130620718;0.498591899872;0.167164087296
2.666666664;-1.2501680851;-0.170315980911;1.31152808666;0.50012588501;0.167164087296
2.6999999973;-1.26704204082;-0.171849966049;1.31152808666;0.50012588501;0.167164087296
2.7333333306;-1.26857602596;-0.171849966049;1.31152808666;0.50012588501;0.167164087296
2.7666666639;-1.27011013031;-0.171849966049;1.31152808666;0.50012588501;0.167164087296
2.7999999972;-1.27011013031;-0.171849966049;1.31152808666;0.50012588501;0.167164087296
2.8333333305;-1.26857602596;-0.171849966049;1.31152808666;0.50012588501;0.167164087296
2.8666666638;-1.27011013031;-0.171849966049;1.31152808666;0.50012588501;0.167164087296
2.8999999971;-1.26857602596;-0.171849966049;1.31152808666;0.50012588501;0.167164087296
2.9333333304;-1.26857602596;-0.171849966049;1.31152808666;0.50012588501;0.167164087296
2.9666666637;-1.26090610027;-0.171849966049;1.31152808666;0.509330034256;0.167164087296
2.999999997;-1.22715806961;-0.173383951187;1.30999410152;0.518533945084;0.167164087296
3.0333333303;-1.19341003895;-0.174917936325;1.30999410152;0.516999959946;0.167164087296
3.0666666636;-1.17040002346;-0.174917936325;1.30999410152;0.50626206398;0.167164087296
3.0999999969;-1.15506005287;-0.174917936325;1.30999410152;0.50626206398;0.167164087296
3.1333333302;-1.116710186;-0.173383951187;1.30999410152;0.50626206398;0.165630102158
3.1666666635;-1.08296203613;-0.174917936325;1.30999410152;0.50626206398;0.167164087296
3.1999999968;-1.05995202065;-0.174917936325;1.31152808666;0.507796049118;0.167164087296
3.2333333301;-1.01393198967;-0.174917936325;1.31152808666;0.50626206398;0.167164087296
3.2666666634;-0.986320018768;-0.174917936325;1.31459605694;0.50626206398;0.167164087296
3.2999999967;-0.941833972931;-0.173383951187;1.31459605694;0.50626206398;0.167164087296
3.33333333;-0.909620046616;-0.173383951187;1.31459605694;0.50626206398;0.167164087296
3.3666666633;-0.862066030502;-0.174917936325;1.31459605694;0.50626206398;0.167164087296
3.3999999966;-0.816045999527;-0.174917936325;1.31613004208;0.486320018768;0.167164087296
3.4333333299;-0.719403982162;-0.173383951187;1.31613004208;0.501659870148;0.167164087296
3.4666666632;-0.691792011261;-0.173383951187;1.31613004208;0.501659870148;0.167164087296
3.4999999965;-0.690258026123;-0.208665847778;1.31613004208;0.504728078842;0.167164087296
3.5333333298;-0.687190055847;-0.312978029251;1.31613004208;0.504728078842;0.167164087296
3.5666666631;-0.685656070709;-0.414222002029;1.31613004208;0.504728078842;0.167164087296
3.5999999964;-0.684122085571;-0.501659870148;1.31613004208;0.504728078842;0.167164087296
3.6333333297;-0.685656070709;-0.563019990921;1.31613004208;0.504728078842;0.167164087296
3.666666663;-0.685656070709;-0.625914096832;1.31613004208;0.503193855286;0.167164087296
3.6999999963;-0.684122085571;-0.64278793335;1.31613004208;0.503193855286;0.167164087296
3.7333333296;-0.681054115295;-0.64278793335;1.31613004208;0.503193855286;0.167164087296
3.7666666629;-0.674918174744;-0.645855903625;1.31613004208;0.503193855286;0.167164087296
3.7999999962;-0.664180040359;-0.653526067734;1.31613004208;0.503193855286;0.167164087296
3.8333333295;-0.659578084946;-0.698011875153;1.31613004208;0.504728078842;0.167164087296
3.8666666628;-0.654976129532;-0.760905981064;1.31613004208;0.503193855286;0.167164087296
3.8999999961;-0.651908159256;-0.771643877029;1.31766402721;0.503193855286;0.167164087296
3.9333333294;-0.645771980286;-0.771643877029;1.31613004208;0.503193855286;0.167164087296
3.9666666627;-0.616626024246;-0.771643877029;1.31766402721;0.504728078842;0.167164087296
3.999999996;-0.59975194931;-0.771643877029;1.31613004208;0.503193855286;0.167164087296
4.0333333293;-0.559868097305;-0.771643877029;1.31613004208;0.503193855286;0.167164087296
4.0666666626;-0.509246110916;-0.771643877029;1.31613004208;0.503193855286;0.167164087296
4.0999999959;-0.460158109665;-0.771643877029;1.31613004208;0.503193855286;0.167164087296
4.1333333292;-0.420274019241;-0.762439966202;1.31613004208;0.503193855286;0.167164087296
4.1666666625;-0.351243972778;-0.730226039886;1.31613004208;0.503193855286;0.167164087296
4.1999999958;-0.300621986389;-0.711817979813;1.31766402721;0.504728078842;0.167164087296
4.2333333291;-0.220854043961;-0.694943904877;1.31766402721;0.504728078842;0.167164087296
4.2666666624;-0.139552116394;-0.668865919113;1.31919813156;0.50626206398;0.167164087296
4.2999999957;-0.0521140098572;-0.632050037384;1.31919813156;0.507796049118;0.167164087296
4.333333329;0.0399260520935;-0.602904081345;1.31919813156;0.507796049118;0.167164087296
4.3666666623;0.130431890488;-0.581428050995;1.3207321167;0.510864019394;0.167164087296
4.3999999956;0.22860789299;-0.543077945709;1.32226610184;0.512398004532;0.167164087296
4.4333333289;0.322181940079;-0.509330034256;1.32226610184;0.515465974808;0.167164087296
4.4666666622;0.421891927719;-0.48478603363;1.32226610184;0.515465974808;0.167164087296
4.4999999955;0.515465974808;-0.457174062729;1.32380008698;0.516999959946;0.167164087296
4.5333333288;0.610574007034;-0.428027868271;1.32380008698;0.520067930222;0.167164087296
4.5666666621;0.710283994675;-0.394279956818;1.32533407211;0.521601915359;0.167164087296
4.5999999954;0.770109891891;-0.377405881882;1.32533407211;0.523135900497;0.167164087296
4.6333333287;0.859082221985;-0.351327896118;1.32840204239;0.524669885635;0.167164087296
4.666666662;0.917374134064;-0.332920074463;1.32840204239;0.526203870773;0.167164087296
4.6999999953;1.00481176376;-0.302239894867;1.32840204239;0.526203870773;0.167164087296
4.7333333286;1.07691001892;-0.277695894241;1.32840204239;0.529272079468;0.167164087296
4.7666666619;1.15207576752;-0.254685878754;1.33147001266;0.532340049744;0.167164087296
4.7999999952;1.2333779335;-0.236278057098;1.33300411701;0.532340049744;0.167164087296
4.8333333285;1.25025177002;-0.237812042236;1.33300411701;0.533874034882;0.167164087296
4.8666666618;1.27019405365;-0.305307865143;1.33300411701;0.536942005157;0.167164087296
4.8999999951;1.27326202393;-0.352861881256;1.33453810215;0.536942005157;0.168698072433
4.9333333284;1.27479600906;-0.37126994133;1.33760607243;0.536942005157;0.168698072433
4.9666666617;1.2763299942;-0.372803926468;1.33760607243;0.536942005157;0.168698072433
4.999999995;1.2763299942;-0.375871896744;1.33760607243;0.536942005157;0.168698072433
5.0333333283;1.27786397934;-0.382008075714;1.33607208729;0.536942005157;0.168698072433
5.0666666616;1.27786397934;-0.382008075714;1.33760607243;0.536942005157;0.168698072433
5.0999999949;1.27939796448;-0.380474090576;1.33760607243;0.536942005157;0.168698072433
5.1333333282;1.27939796448;-0.382008075714;1.33760607243;0.536942005157;0.168698072433
5.1666666615;1.28093194962;-0.382008075714;1.33760607243;0.536942005157;0.168698072433
