TimeStep,RS,RR,RR,RR,RR
12,-0.794569969,-0.16418004,-0.958750009,0.16418004,-0.32836008
12,-0.794569969,-0.162646055,-0.957216024,0.162646055,-0.32529211
12,-0.796103954,-0.16418004,-0.960283994,0.16418004,-0.32836008
12,-0.794569969,-0.162646055,-0.957216024,0.162646055,-0.32529211
12,-0.794569969,-0.16418004,-0.958750009,0.16418004,-0.32836008
12,-0.794569969,-0.16418004,-0.958750009,0.16418004,-0.32836008
12,-0.794569969,-0.16418004,-0.958750009,0.16418004,-0.32836008
12,-0.794569969,-0.16418004,-0.958750009,0.16418004,-0.32836008
12,-0.794569969,-0.16418004,-0.958750009,0.16418004,-0.32836008
12,-0.786900043,-0.16418004,-0.951080083,0.16418004,-0.32836008
12,-0.780764103,-0.16418004,-0.944944143,0.16418004,-0.32836008
12,-0.773094177,-0.16418004,-0.937274217,0.16418004,-0.32836008
12,-0.765424013,-0.16418004,-0.929604053,0.16418004,-0.32836008
12,-0.756220102,-0.16418004,-0.920400142,0.16418004,-0.32836008
12,-0.748549938,-0.16418004,-0.912729978,0.16418004,-0.32836008
12,-0.734744072,-0.162646055,-0.897390127,0.162646055,-0.32529211
12,-0.725540161,-0.162646055,-0.888186216,0.162646055,-0.32529211
12,-0.714802027,-0.16418004,-0.878982067,0.16418004,-0.32836008
12,-0.704064131,-0.16418004,-0.868244171,0.16418004,-0.32836008
12,-0.702530146,-0.16418004,-0.866710186,0.16418004,-0.32836008
12,-0.702530146,-0.16418004,-0.866710186,0.16418004,-0.32836008
12,-0.710200071,-0.16418004,-0.874380111,0.16418004,-0.32836008
12,-0.754686117,-0.16418004,-0.918866157,0.16418004,-0.32836008
12,-0.829852104,-0.16418004,-0.994032144,0.16418004,-0.32836008
12,-0.957174063,-0.16418004,-1.121354103,0.16418004,-0.32836008
12,-1.015465975,-0.16418004,-1.179646015,0.16418004,-0.32836008
12,-1.076826096,-0.165714025,-1.242540121,0.165714025,-0.33142805
12,-1.102904081,-0.168781996,-1.271686077,0.168781996,-0.337563992
12,-1.113641977,-0.167248011,-1.280889988,0.167248011,-0.334496022
12,-1.116710186,-0.167248011,-1.283958197,0.167248011,-0.334496022
12,-1.118244171,-0.168781996,-1.287026167,0.168781996,-0.337563992
12,-1.116710186,-0.167248011,-1.283958197,0.167248011,-0.334496022
12,-1.116710186,-0.167248011,-1.283958197,0.167248011,-0.334496022
12,-1.116710186,-0.167248011,-1.283958197,0.167248011,-0.334496022
12,-1.116710186,-0.167248011,-1.283958197,0.167248011,-0.334496022
12,-1.116710186,-0.168781996,-1.285492182,0.168781996,-0.337563992
12,-1.116710186,-0.167248011,-1.283958197,0.167248011,-0.334496022
12,-1.116710186,-0.167248011,-1.283958197,0.167248011,-0.334496022
12,-1.115175962,-0.167248011,-1.282423973,0.167248011,-0.334496022
12,-1.086030006,-0.167248011,-1.253278017,0.167248011,-0.334496022
12,-1.04768014,-0.168781996,-1.216462136,0.168781996,-0.337563992
12,-1.036942005,-0.167248011,-1.204190016,0.167248011,-0.334496022
12,-1.015465975,-0.168781996,-1.184247971,0.168781996,-0.337563992
12,-1.001660109,-0.168781996,-1.170442105,0.168781996,-0.337563992
12,-0.989387989,-0.168781996,-1.158169985,0.168781996,-0.337563992
12,-0.961776018,-0.167248011,-1.129024029,0.167248011,-0.334496022
12,-0.941833973,-0.168781996,-1.110615969,0.168781996,-0.337563992
12,-0.929562092,-0.168781996,-1.098344088,0.168781996,-0.337563992
12,-0.903484106,-0.168781996,-1.072266102,0.168781996,-0.337563992
12,-0.878940105,-0.168781996,-1.047722101,0.168781996,-0.337563992
12,-0.85899806,-0.167248011,-1.026246071,0.167248011,-0.334496022
12,-0.84365797,-0.168781996,-1.012439966,0.168781996,-0.337563992
12,-0.823716164,-0.168781996,-0.99249816,0.168781996,-0.337563992
12,-0.802240133,-0.168781996,-0.971022129,0.168781996,-0.337563992
12,-0.779230118,-0.168781996,-0.948012114,0.168781996,-0.337563992
12,-0.751618147,-0.168781996,-0.920400143,0.168781996,-0.337563992
12,-0.720937967,-0.167248011,-0.888185978,0.167248011,-0.334496022
12,-0.697927952,-0.168781996,-0.866709948,0.168781996,-0.337563992
12,-0.673383951,-0.168781996,-0.842165947,0.168781996,-0.337563992
12,-0.633500099,-0.168781996,-0.802282095,0.168781996,-0.337563992
12,-0.605888128,-0.167248011,-0.773136139,0.167248011,-0.334496022
12,-0.582878113,-0.167248011,-0.750126124,0.167248011,-0.334496022
12,-0.555266142,-0.167248011,-0.722514153,0.167248011,-0.334496022
12,-0.527654171,-0.167248011,-0.694902182,0.167248011,-0.334496022
12,-0.504644156,-0.167248011,-0.671892167,0.167248011,-0.334496022
12,-0.46015811,-0.167248011,-0.627406121,0.167248011,-0.334496022
12,-0.435614109,-0.167248011,-0.60286212,0.167248011,-0.334496022
12,-0.406468153,-0.165714025,-0.572182178,0.165714025,-0.33142805
12,-0.380390167,-0.165714025,-0.546104192,0.165714025,-0.33142805
12,-0.351243973,-0.167248011,-0.518491984,0.167248011,-0.334496022
12,-0.30829215,-0.165714025,-0.474006175,0.165714025,-0.33142805
12,-0.280679941,-0.165714025,-0.446393966,0.165714025,-0.33142805
12,-0.251533985,-0.165714025,-0.41724801,0.165714025,-0.33142805
12,-0.222388029,-0.167248011,-0.38963604,0.167248011,-0.334496022
12,-0.194776058,-0.167248011,-0.362024069,0.167248011,-0.334496022
12,-0.165630102,-0.165714025,-0.331344127,0.165714025,-0.33142805
12,-0.121144056,-0.165714025,-0.286858081,0.165714025,-0.33142805
12,-0.07665801,-0.165714025,-0.242372035,0.165714025,-0.33142805
12,-0.03063798,-0.165714025,-0.196352005,0.165714025,-0.33142805
12,0.030721903,-0.165714025,-0.134992122,0.165714025,-0.33142805
12,0.075207949,-0.16418004,-0.088972091,0.16418004,-0.32836008
12,0.104353905,-0.16418004,-0.059826135,0.16418004,-0.32836008
12,0.135034084,-0.16418004,-0.029145956,0.16418004,-0.32836008
12,0.181053877,-0.16418004,0.016873837,0.16418004,-0.32836008
12,0.228607893,-0.16418004,0.064427853,0.16418004,-0.32836008
12,0.271559954,-0.16418004,0.107379914,0.16418004,-0.32836008
12,0.317579985,-0.162646055,0.15493393,0.162646055,-0.32529211
12,0.357464075,-0.162646055,0.19481802,0.162646055,-0.32529211
12,0.400415897,-0.159577847,0.24083805,0.159577847,-0.319155694
12,0.446435928,-0.156509876,0.289926052,0.156509876,-0.313019752
12,0.487854004,-0.156509876,0.331344128,0.156509876,-0.313019752
12,0.53540802,-0.154975891,0.380432129,0.154975891,-0.309951782
12,0.575291872,-0.156509876,0.418781996,0.156509876,-0.313019752
12,0.595233917,-0.156509876,0.438724041,0.156509876,-0.313019752
12,0.601369858,-0.205597878,0.39577198,0.205597878,-0.411195756
12,0.602904081,-0.277695894,0.325208187,0.277695894,-0.555391788
12,0.607506037,-0.285366058,0.322139979,0.285366058,-0.570732116
12,0.610574007,-0.283832073,0.326741934,0.283832073,-0.567664146
12,0.613641977,-0.285366058,0.328275919,0.285366058,-0.570732116
12,0.628982067,-0.285366058,0.343616009,0.285366058,-0.570732116
12,0.644321918,-0.285366058,0.35895586,0.285366058,-0.570732116
12,0.664263964,-0.285366058,0.378897906,0.285366058,-0.570732116
12,0.688807964,-0.285366058,0.403441906,0.285366058,-0.570732116
12,0.707216024,-0.285366058,0.421849966,0.285366058,-0.570732116
12,0.72715807,-0.285366058,0.441792012,0.285366058,-0.570732116
12,0.747099876,-0.285366058,0.461733818,0.285366058,-0.570732116
12,0.782382011,-0.283832073,0.498549938,0.283832073,-0.567664146
12,0.817663908,-0.285366058,0.53229785,0.285366058,-0.570732116
12,0.856014013,-0.283832073,0.57218194,0.283832073,-0.567664146
12,0.882091999,-0.282298088,0.599793911,0.282298088,-0.564596176
12,0.905101776,-0.277695894,0.627405882,0.277695894,-0.555391788
12,0.917374134,-0.280763865,0.636610269,0.280763865,-0.56152773
12,0.92504406,-0.32218194,0.60286212,0.32218194,-0.64436388
12,0.929646015,-0.382008076,0.547637939,0.382008076,-0.764016152
12,0.932713985,-0.389678001,0.543035984,0.389678001,-0.779356002
12,0.946519852,-0.391211987,0.555307865,0.391211987,-0.782423974
12,0.966462135,-0.391211987,0.575250148,0.391211987,-0.782423974
12,1.000209808,-0.391211987,0.608997821,0.391211987,-0.782423974
12,1.035491943,-0.389678001,0.645813942,0.389678001,-0.779356002
12,1.070774078,-0.383542061,0.687232017,0.383542061,-0.767084122
12,1.104521751,-0.362066031,0.74245572,0.362066031,-0.724132062
12,1.158212185,-0.32524991,0.832962275,0.32524991,-0.65049982
12,1.211902142,-0.296103954,0.915798188,0.296103954,-0.592207908
12,1.264058113,-0.268491983,0.99556613,0.268491983,-0.536983966
12,1.31774807,-0.240880013,1.076868057,0.240880013,-0.481760026
12,1.362234116,-0.217869997,1.144364119,0.217869997,-0.435739994
12,1.391379833,-0.205597878,1.185781955,0.205597878,-0.411195756
12,1.412856102,-0.191792011,1.221064091,0.191792011,-0.383584022
12,1.432797909,-0.190258026,1.242539883,0.190258026,-0.380516052
12,1.448138237,-0.179519892,1.268618345,0.179519892,-0.359039784
12,1.454274178,-0.179519892,1.274754286,0.179519892,-0.359039784
12,1.454274178,-0.179519892,1.274754286,0.179519892,-0.359039784
12,1.454274178,-0.177985907,1.276288271,0.177985907,-0.355971814
12,1.454274178,-0.179519892,1.274754286,0.179519892,-0.359039784
12,1.454274178,-0.179519892,1.274754286,0.179519892,-0.359039784
12,1.454274178,-0.179519892,1.274754286,0.179519892,-0.359039784
12,1.454274178,-0.179519892,1.274754286,0.179519892,-0.359039784
12,1.454274178,-0.179519892,1.274754286,0.179519892,-0.359039784
12,1.454274178,-0.177985907,1.276288271,0.177985907,-0.355971814
12,1.454274178,-0.179519892,1.274754286,0.179519892,-0.359039784
12,1.454274178,-0.179519892,1.274754286,0.179519892,-0.359039784
12,1.452740192,-0.177985907,1.274754285,0.177985907,-0.355971814
12,1.443535805,-0.179519892,1.264015913,0.179519892,-0.359039784
12,1.409788132,-0.177985907,1.231802225,0.177985907,-0.355971814
12,1.353030205,-0.170315981,1.182714224,0.170315981,-0.340631962
12,1.296271801,-0.167248011,1.12902379,0.167248011,-0.334496022
12,1.208834171,-0.16111207,1.047722101,0.16111207,-0.32222414
12,1.12293005,-0.159577847,0.963352203,0.159577847,-0.319155694
12,1.018618107,-0.158043861,0.860574246,0.158043861,-0.316087722
12,0.96492815,-0.156509876,0.808418274,0.156509876,-0.313019752
12,0.857547998,-0.154975891,0.702572107,0.154975891,-0.309951782
12,0.750168085,-0.154975891,0.595192194,0.154975891,-0.309951782
12,0.619777918,-0.154975891,0.464802027,0.154975891,-0.309951782
12,0.51699996,-0.154975891,0.362024069,0.154975891,-0.309951782
12,0.398881912,-0.154975891,0.243906021,0.154975891,-0.309951782
12,0.280763865,-0.156509876,0.124253989,0.156509876,-0.313019752
12,0.150373936,-0.154975891,-0.004601955,0.154975891,-0.309951782
12,0.070605993,-0.154975891,-0.084369898,0.154975891,-0.309951782
12,-0.0919981,-0.154975891,-0.246973991,0.154975891,-0.309951782
12,-0.216252089,-0.156509876,-0.372761965,0.156509876,-0.313019752
12,-0.338972092,-0.156509876,-0.495481968,0.156509876,-0.313019752
12,-0.415672064,-0.156509876,-0.57218194,0.156509876,-0.313019752
12,-0.532256126,-0.156509876,-0.688766002,0.156509876,-0.313019752
12,-0.64270401,-0.156509876,-0.799213886,0.156509876,-0.313019752
12,-0.739346027,-0.156509876,-0.895855903,0.156509876,-0.313019752
12,-0.806842089,-0.156509876,-0.963351965,0.156509876,-0.313019752
12,-0.901950121,-0.156509876,-1.058459997,0.156509876,-0.313019752
12,-0.987854004,-0.158043861,-1.145897865,0.158043861,-0.316087722
12,-1.066087961,-0.16111207,-1.227200031,0.16111207,-0.32222414
12,-1.136651993,-0.16418004,-1.300832033,0.16418004,-0.32836008
12,-1.194944024,-0.165714025,-1.360658049,0.165714025,-0.33142805
12,-1.23943007,-0.165714025,-1.405144095,0.165714025,-0.33142805
12,-1.282382011,-0.16418004,-1.446562051,0.16418004,-0.32836008
12,-1.300790071,-0.165714025,-1.466504096,0.165714025,-0.33142805
12,-1.300790071,-0.165714025,-1.466504096,0.165714025,-0.33142805
12,-1.293120027,-0.167248011,-1.460368038,0.167248011,-0.334496022
12,-1.204148054,-0.167248011,-1.371396065,0.167248011,-0.334496022
12,-1.07529211,-0.168781996,-1.244074106,0.168781996,-0.337563992
12,-0.997058153,-0.170315981,-1.167374134,0.170315981,-0.340631962
12,-0.900416136,-0.171849966,-1.072266102,0.171849966,-0.343699932
12,-0.817579985,-0.170315981,-0.987895966,0.170315981,-0.340631962
12,-0.756220102,-0.168781996,-0.925002098,0.168781996,-0.337563992
12,-0.736278057,-0.168781996,-0.905060053,0.168781996,-0.337563992
12,-0.730142117,-0.168781996,-0.898924113,0.168781996,-0.337563992
12,-0.724006176,-0.168781996,-0.892788172,0.168781996,-0.337563992
12,-0.719403982,-0.168781996,-0.888185978,0.168781996,-0.337563992
12,-0.714802027,-0.168781996,-0.883584023,0.168781996,-0.337563992
12,-0.711734056,-0.168781996,-0.880516052,0.168781996,-0.337563992
12,-0.705598116,-0.168781996,-0.874380112,0.168781996,-0.337563992
12,-0.700996161,-0.168781996,-0.869778157,0.168781996,-0.337563992
12,-0.694859982,-0.170315981,-0.865175963,0.170315981,-0.340631962
12,-0.687190056,-0.168781996,-0.855972052,0.168781996,-0.337563992
12,-0.67952013,-0.168781996,-0.848302126,0.168781996,-0.337563992
12,-0.668781996,-0.168781996,-0.837563992,0.168781996,-0.337563992
12,-0.66418004,-0.168781996,-0.832962036,0.168781996,-0.337563992
12,-0.653442144,-0.168781996,-0.82222414,0.168781996,-0.337563992
12,-0.64270401,-0.170315981,-0.813019991,0.170315981,-0.340631962
12,-0.630432129,-0.168781996,-0.799214125,0.168781996,-0.337563992
12,-0.616626024,-0.168781996,-0.78540802,0.168781996,-0.337563992
12,-0.604354143,-0.168781996,-0.773136139,0.168781996,-0.337563992
12,-0.589014053,-0.168781996,-0.757796049,0.168781996,-0.337563992
12,-0.576742172,-0.168781996,-0.745524168,0.168781996,-0.337563992
12,-0.558334112,-0.168781996,-0.727116108,0.168781996,-0.337563992
12,-0.542994022,-0.168781996,-0.711776018,0.168781996,-0.337563992
12,-0.523051977,-0.168781996,-0.691833973,0.168781996,-0.337563992
12,-0.509246111,-0.168781996,-0.678028107,0.168781996,-0.337563992
12,-0.487770081,-0.168781996,-0.656552077,0.168781996,-0.337563992
12,-0.470896006,-0.168781996,-0.639678002,0.168781996,-0.337563992
12,-0.46015811,-0.168781996,-0.628940106,0.168781996,-0.337563992
12,-0.438682079,-0.168781996,-0.607464075,0.168781996,-0.337563992
12,-0.417206049,-0.168781996,-0.585988045,0.168781996,-0.337563992
12,-0.397264004,-0.168781996,-0.566046,0.168781996,-0.337563992
12,-0.378855944,-0.168781996,-0.54763794,0.168781996,-0.337563992
12,-0.351243973,-0.168781996,-0.520025969,0.168781996,-0.337563992
12,-0.334370136,-0.168781996,-0.503152132,0.168781996,-0.337563992
12,-0.309826136,-0.168781996,-0.478608132,0.168781996,-0.337563992
12,-0.299088001,-0.168781996,-0.467869997,0.168781996,-0.337563992
12,-0.299088001,-0.167248011,-0.466336012,0.167248011,-0.334496022
12,-0.305223942,-0.167248011,-0.472471953,0.167248011,-0.334496022
12,-0.381924152,-0.167248011,-0.549172163,0.167248011,-0.334496022
12,-0.503109932,-0.165714025,-0.668823957,0.165714025,-0.33142805
12,-0.622761965,-0.165714025,-0.78847599,0.165714025,-0.33142805
12,-0.719403982,-0.165714025,-0.885118007,0.165714025,-0.33142805
12,-0.799172163,-0.165714025,-0.964886188,0.165714025,-0.33142805
12,-0.845191956,-0.165714025,-1.010905981,0.165714025,-0.33142805
12,-0.851328135,-0.165714025,-1.01704216,0.165714025,-0.33142805
12,-0.851328135,-0.167248011,-1.018576146,0.167248011,-0.334496022
12,-0.851328135,-0.165714025,-1.01704216,0.165714025,-0.33142805
12,-0.851328135,-0.165714025,-1.01704216,0.165714025,-0.33142805
12,-0.85286212,-0.165714025,-1.018576145,0.165714025,-0.33142805
12,-0.851328135,-0.165714025,-1.01704216,0.165714025,-0.33142805
12,-0.851328135,-0.165714025,-1.01704216,0.165714025,-0.33142805
12,-0.845191956,-0.165714025,-1.010905981,0.165714025,-0.33142805
12,-0.832920074,-0.165714025,-0.998634099,0.165714025,-0.33142805
12,-0.808376074,-0.165714025,-0.974090099,0.165714025,-0.33142805
12,-0.788434029,-0.165714025,-0.954148054,0.165714025,-0.33142805
12,-0.765424013,-0.165714025,-0.931138038,0.165714025,-0.33142805
12,-0.740880013,-0.165714025,-0.906594038,0.165714025,-0.33142805
12,-0.713268042,-0.165714025,-0.878982067,0.165714025,-0.33142805
12,-0.685656071,-0.165714025,-0.851370096,0.165714025,-0.33142805
12,-0.66111207,-0.165714025,-0.826826095,0.165714025,-0.33142805
12,-0.622761965,-0.165714025,-0.78847599,0.165714025,-0.33142805
12,-0.592082024,-0.165714025,-0.757796049,0.165714025,-0.33142805
12,-0.561402082,-0.165714025,-0.727116107,0.165714025,-0.33142805
12,-0.524585962,-0.165714025,-0.690299987,0.165714025,-0.33142805
12,-0.480100155,-0.165714025,-0.64581418,0.165714025,-0.33142805
12,-0.461692095,-0.165714025,-0.62740612,0.165714025,-0.33142805
12,-0.435614109,-0.165714025,-0.601328134,0.165714025,-0.33142805
12,-0.395730019,-0.165714025,-0.561444044,0.165714025,-0.33142805
12,-0.369652033,-0.165714025,-0.535366058,0.165714025,-0.33142805
12,-0.340506077,-0.165714025,-0.506220102,0.165714025,-0.33142805
12,-0.297554016,-0.165714025,-0.463268041,0.165714025,-0.33142805
12,-0.256135941,-0.165714025,-0.421849966,0.165714025,-0.33142805
12,-0.210116148,-0.165714025,-0.375830173,0.165714025,-0.33142805
12,-0.165630102,-0.165714025,-0.331344127,0.165714025,-0.33142805
12,-0.136484146,-0.16418004,-0.300664186,0.16418004,-0.32836008
12,-0.0919981,-0.16418004,-0.25617814,0.16418004,-0.32836008
12,-0.042910099,-0.16418004,-0.207090139,0.16418004,-0.32836008
12,-0.012229919,-0.16418004,-0.176409959,0.16418004,-0.32836008
12,0.035323858,-0.16418004,-0.128856182,0.16418004,-0.32836008
12,0.081343889,-0.16418004,-0.082836151,0.16418004,-0.32836008
12,0.13043189,-0.162646055,-0.032214165,0.162646055,-0.32529211
12,0.170315981,-0.162646055,0.007669926,0.162646055,-0.32529211
12,0.219403982,-0.162646055,0.056757927,0.162646055,-0.32529211
12,0.270025969,-0.158043861,0.111982108,0.158043861,-0.316087722
12,0.32524991,-0.158043861,0.167206049,0.158043861,-0.316087722
12,0.374337912,-0.158043861,0.216294051,0.158043861,-0.316087722
12,0.414222002,-0.158043861,0.256178141,0.158043861,-0.316087722
12,0.470979929,-0.156509876,0.314470053,0.156509876,-0.313019752
12,0.512398005,-0.156509876,0.355888129,0.156509876,-0.313019752
12,0.558418036,-0.154975891,0.403442145,0.154975891,-0.309951782
12,0.592165947,-0.154975891,0.437190056,0.154975891,-0.309951782
12,0.621311903,-0.153441906,0.467869997,0.153441906,-0.306883812
12,0.668865919,-0.153441906,0.515424013,0.153441906,-0.306883812
12,0.71181798,-0.151907921,0.559910059,0.151907921,-0.303815842
12,0.756304026,-0.151907921,0.604396105,0.151907921,-0.303815842
12,0.780848026,-0.151907921,0.628940105,0.151907921,-0.303815842
12,0.786983967,-0.153441906,0.633542061,0.153441906,-0.306883812
12,0.786983967,-0.151907921,0.635076046,0.151907921,-0.303815842
12,0.786983967,-0.151907921,0.635076046,0.151907921,-0.303815842
12,0.760905981,-0.151907921,0.60899806,0.151907921,-0.303815842
12,0.684206009,-0.151907921,0.532298088,0.151907921,-0.303815842
12,0.627448082,-0.151907921,0.475540161,0.151907921,-0.303815842
12,0.549213886,-0.151907921,0.397305965,0.151907921,-0.303815842
12,0.458708048,-0.151907921,0.306800127,0.151907921,-0.303815842
12,0.349793911,-0.151907921,0.19788599,0.151907921,-0.303815842
12,0.237812042,-0.151907921,0.085904121,0.151907921,-0.303815842
12,0.122761965,-0.151907921,-0.029145956,0.151907921,-0.303815842
12,4.20E-05,-0.151907921,-0.151865921,0.151907921,-0.303815842
12,-0.128813982,-0.151907921,-0.280721903,0.151907921,-0.303815842
12,-0.24693203,-0.153441906,-0.400373936,0.153441906,-0.306883812
12,-0.329767942,-0.153441906,-0.483209848,0.153441906,-0.306883812
12,-0.492372036,-0.16418004,-0.656552076,0.16418004,-0.32836008
12,-0.607422113,-0.225539923,-0.832962036,0.225539923,-0.451079846
12,-0.707132101,-0.266957998,-0.974090099,0.266957998,-0.533915996
12,-0.805308104,-0.263890028,-1.069198132,0.263890028,-0.527780056
12,-0.878940105,-0.265424013,-1.144364118,0.265424013,-0.530848026
12,-0.934164047,-0.268491983,-1.20265603,0.268491983,-0.536983966
12,-0.975582123,-0.271559954,-1.247142077,0.271559954,-0.543119908
12,-1.004728079,-0.273093939,-1.277822018,0.273093939,-0.546187878
12,-1.036942005,-0.273093939,-1.310035944,0.273093939,-0.546187878
12,-1.04768014,-0.273093939,-1.320774079,0.273093939,-0.546187878
12,-1.049214125,-0.273093939,-1.322308064,0.273093939,-0.546187878
12,-1.049214125,-0.273093939,-1.322308064,0.273093939,-0.546187878
12,-1.049214125,-0.273093939,-1.322308064,0.273093939,-0.546187878
12,-1.049214125,-0.273093939,-1.322308064,0.273093939,-0.546187878
12,-1.049214125,-0.273093939,-1.322308064,0.273093939,-0.546187878
12,-1.04768014,-0.273093939,-1.320774079,0.273093939,-0.546187878
12,-1.04768014,-0.273093939,-1.320774079,0.273093939,-0.546187878
12,-1.046146154,-0.273093939,-1.319240093,0.273093939,-0.546187878
12,-1.041543961,-0.273093939,-1.3146379,0.273093939,-0.546187878
12,-1.001660109,-0.274627924,-1.276288033,0.274627924,-0.549255848
12,-0.981718063,-0.274627924,-1.256345987,0.274627924,-0.549255848
12,-0.972514153,-0.270025969,-1.242540122,0.270025969,-0.540051938
12,-0.969446182,-0.213268042,-1.182714224,0.213268042,-0.426536084
12,-0.964843988,-0.13043189,-1.095275878,0.13043189,-0.26086378
12,-0.963310003,-0.107421875,-1.070731878,0.107421875,-0.21484375
12,-0.961776018,-0.118160009,-1.079936027,0.118160009,-0.236320018
12,-0.957174063,-0.118160009,-1.075334072,0.118160009,-0.236320018
12,-0.954106092,-0.10588789,-1.059993982,0.10588789,-0.21177578
12,-0.944901943,-0.10588789,-1.050789833,0.10588789,-0.21177578
12,-0.932630062,-0.10588789,-1.038517952,0.10588789,-0.21177578
12,-0.923426151,-0.104353905,-1.027780056,0.104353905,-0.20870781
12,-0.909620047,-0.104353905,-1.013973952,0.104353905,-0.20870781
12,-0.891211987,-0.104353905,-0.995565892,0.104353905,-0.20870781
12,-0.87127018,-0.10588789,-0.97715807,0.10588789,-0.21177578
12,-0.85593009,-0.104353905,-0.960283995,0.104353905,-0.20870781
12,-0.831386089,-0.104353905,-0.935739994,0.104353905,-0.20870781
12,-0.811444044,-0.104353905,-0.915797949,0.104353905,-0.20870781
12,-0.777696133,-0.104353905,-0.882050038,0.104353905,-0.20870781
12,-0.750084162,-0.104353905,-0.854438067,0.104353905,-0.20870781
12,-0.722471952,-0.104353905,-0.826825857,0.104353905,-0.20870781
12,-0.6825881,-0.104353905,-0.786942005,0.104353905,-0.20870781
12,-0.647305965,-0.104353905,-0.75165987,0.104353905,-0.20870781
12,-0.616626024,-0.104353905,-0.720979929,0.104353905,-0.20870781
12,-0.578276157,-0.104353905,-0.682630062,0.104353905,-0.20870781
12,-0.538392067,-0.104353905,-0.642745972,0.104353905,-0.20870781
12,-0.512314081,-0.104353905,-0.616667986,0.104353905,-0.20870781
12,-0.470896006,-0.104353905,-0.575249911,0.104353905,-0.20870781
12,-0.435614109,-0.104353905,-0.539968014,0.104353905,-0.20870781
12,-0.418740034,-0.104353905,-0.523093939,0.104353905,-0.20870781
12,-0.411070108,-0.13043189,-0.541501998,0.13043189,-0.26086378
12,-0.411070108,-0.230141878,-0.641211986,0.230141878,-0.460283756
12,-0.409536123,-0.33752203,-0.747058153,0.33752203,-0.67504406
12,-0.411070108,-0.420357943,-0.831428051,0.420357943,-0.840715886
12,-0.409536123,-0.52006793,-0.929604053,0.52006793,-1.04013586
12,-0.411070108,-0.612107992,-1.0231781,0.612107992,-1.224215984
12,-0.411070108,-0.639719963,-1.050790071,0.639719963,-1.279439926
12,-0.411070108,-0.639719963,-1.050790071,0.639719963,-1.279439926
12,-0.409536123,-0.658128023,-1.067664146,0.658128023,-1.316256046
12,-0.401865959,-0.678070068,-1.079936027,0.678070068,-1.356140136
12,-0.392662048,-0.678070068,-1.070732116,0.678070068,-1.356140136
12,-0.374253988,-0.676536083,-1.050790071,0.676536083,-1.353072166
12,-0.351243973,-0.676536083,-1.027780056,0.676536083,-1.353072166
12,-0.326699972,-0.676536083,-1.003236055,0.676536083,-1.353072166
12,-0.317496061,-0.658128023,-0.975624084,0.658128023,-1.316256046
12,-0.311360121,-0.578360081,-0.889720202,0.578360081,-1.156720162
12,-0.30829215,-0.484786034,-0.793078184,0.484786034,-0.969572068
12,-0.305223942,-0.451037884,-0.756261826,0.451037884,-0.902075768
12,-0.303689957,-0.447969913,-0.75165987,0.447969913,-0.895939826
12,-0.292952061,-0.431096077,-0.724048138,0.431096077,-0.862192154
12,-0.273010015,-0.420357943,-0.693367958,0.420357943,-0.840715886
12,-0.243864059,-0.421891928,-0.665755987,0.421891928,-0.843783856
12,-0.205513954,-0.417289972,-0.622803926,0.417289972,-0.834579944
12,-0.159493923,-0.406552076,-0.566045999,0.406552076,-0.813104152
12,-0.113474131,-0.395813942,-0.509288073,0.395813942,-0.791627884
12,-0.059783936,-0.389678001,-0.449461937,0.389678001,-0.779356002
12,0.018450022,-0.382008076,-0.363558054,0.382008076,-0.764016152
12,0.056799889,-0.371269941,-0.314470052,0.371269941,-0.742539882
12,0.131965876,-0.355929852,-0.223963976,0.355929852,-0.711859704
12,0.214802027,-0.349793911,-0.134991884,0.349793911,-0.699587822
12,0.294569969,-0.332920074,-0.038350105,0.332920074,-0.665840148
12,0.385076046,-0.312978029,0.072098017,0.312978029,-0.625956058
12,0.472513914,-0.308376074,0.16413784,0.308376074,-0.616752148
12,0.561486006,-0.294569969,0.266916037,0.294569969,-0.589139938
12,0.653526068,-0.270025969,0.383500099,0.270025969,-0.540051938
12,0.710283995,-0.265424013,0.444859982,0.265424013,-0.530848026
12,0.799256086,-0.257753849,0.541502237,0.257753849,-0.515507698
12,0.88822794,-0.239346027,0.648881913,0.239346027,-0.478692054
12,0.997141838,-0.222471952,0.774669886,0.222471952,-0.444943904
12,1.075376034,-0.210200071,0.865175963,0.210200071,-0.420400142
12,1.149007797,-0.200995922,0.948011875,0.200995922,-0.401991844
12,1.191959858,-0.194859982,0.997099876,0.194859982,-0.389719964
12,1.233377934,-0.188724041,1.044653893,0.188724041,-0.377448082
12,1.285533905,-0.182587862,1.102946043,0.182587862,-0.365175724
12,1.333087921,-0.176451921,1.156636,0.176451921,-0.352903842
12,1.369904041,-0.176451921,1.19345212,0.176451921,-0.352903842
12,1.392913818,-0.174917936,1.217995882,0.174917936,-0.349835872
12,1.406720161,-0.174917936,1.231802225,0.174917936,-0.349835872
12,1.414390087,-0.174917936,1.239472151,0.174917936,-0.349835872
12,1.414390087,-0.174917936,1.239472151,0.174917936,-0.349835872
12,1.408254147,-0.174917936,1.233336211,0.174917936,-0.349835872
12,1.376039982,-0.174917936,1.201122046,0.174917936,-0.349835872
12,1.311612129,-0.174917936,1.136694193,0.174917936,-0.349835872
12,1.241047859,-0.170315981,1.070731878,0.170315981,-0.340631962
