0.269579,0.269579,0.269579,0.269579,0.269579
0.306815,0.306815,0.306815,0.306815,0.306815
0.279087,0.279087,0.279087,0.279087,0.279087
0.264184,0.264184,0.264184,0.264184,0.264184
0.226901,0.226901,0.226901,0.226901,0.226901
0.213154,0.213154,0.213154,0.213154,0.213154
0.211521,0.211521,0.211521,0.211521,0.211521
0.19888,0.19888,0.19888,0.19888,0.19888
0.198114,0.198114,0.198114,0.198114,0.198114
0.193902,0.193902,0.193902,0.193902,0.193902
0.171464,0.171464,0.171464,0.171464,0.171464
0.175423,0.175423,0.175423,0.175423,0.175423
0.18982,0.18982,0.18982,0.18982,0.18982
0.199604,0.199604,0.199604,0.199604,0.199604
0.207824,0.207824,0.207824,0.207824,0.207824
0.21761,0.21761,0.21761,0.21761,0.21761
0.187593,0.187593,0.187593,0.187593,0.187593
0.17801,0.17801,0.17801,0.17801,0.17801
0.228252,0.228252,0.228252,0.228252,0.228252
0.230278,0.230278,0.230278,0.230278,0.230278
0.262507,0.262507,0.262507,0.262507,0.262507
0.276346,0.276346,0.276346,0.276346,0.276346
0.285532,0.285532,0.285532,0.285532,0.285532
0.301078,0.301078,0.301078,0.301078,0.301078
0.308933,0.308933,0.308933,0.308933,0.308933
0.316227,0.316227,0.316227,0.316227,0.316227
0.32549,0.32549,0.32549,0.32549,0.32549
0.33219,0.33219,0.33219,0.33219,0.33219
0.362844,0.362844,0.362844,0.362844,0.362844
0.39258,0.39258,0.39258,0.39258,0.39258
0.394086,0.394086,0.394086,0.394086,0.394086
0.422512,0.422512,0.422512,0.422512,0.422512
0.4488,0.4488,0.4488,0.4488,0.4488
0.472577,0.472577,0.472577,0.472577,0.472577
0.496687,0.496687,0.496687,0.496687,0.496687
0.516356,0.516356,0.516356,0.516356,0.516356
0.502076,0.502076,0.502076,0.502076,0.502076
0.519956,0.519956,0.519956,0.519956,0.519956
0.53521,0.53521,0.53521,0.53521,0.53521
0.549267,0.549267,0.549267,0.549267,0.549267
0.561623,0.561623,0.561623,0.561623,0.561623
0.543312,0.543312,0.543312,0.543312,0.543312
0.556171,0.556171,0.556171,0.556171,0.556171
0.566072,0.566072,0.566072,0.566072,0.566072
0.545936,0.545936,0.545936,0.545936,0.545936
0.560986,0.560986,0.560986,0.560986,0.560986
0.570107,0.570107,0.570107,0.570107,0.570107
0.578559,0.578559,0.578559,0.578559,0.578559
0.587673,0.587673,0.587673,0.587673,0.587673
0.592401,0.592401,0.592401,0.592401,0.592401
0.599029,0.599029,0.599029,0.599029,0.599029
0.606676,0.606676,0.606676,0.606676,0.606676
0.613483,0.613483,0.613483,0.613483,0.613483
0.618498,0.618498,0.618498,0.618498,0.618498
0.622851,0.622851,0.622851,0.622851,0.622851
0.595137,0.595137,0.595137,0.595137,0.595137
0.602823,0.602823,0.602823,0.602823,0.602823
0.606763,0.606763,0.606763,0.606763,0.606763
0.578897,0.578897,0.578897,0.578897,0.578897
0.587849,0.587849,0.587849,0.587849,0.587849
0.598197,0.598197,0.598197,0.598197,0.598197
0.605863,0.605863,0.605863,0.605863,0.605863
0.61204,0.61204,0.61204,0.61204,0.61204
0.61882,0.61882,0.61882,0.61882,0.61882
0.627366,0.627366,0.627366,0.627366,0.627366
0.635559,0.635559,0.635559,0.635559,0.635559
0.657323,0.657323,0.657323,0.657323,0.657323
0.671791,0.671791,0.671791,0.671791,0.671791
0.689295,0.689295,0.689295,0.689295,0.689295
0.729354,0.729354,0.729354,0.729354,0.729354
0.775562,0.775562,0.775562,0.775562,0.775562
0.813207,0.813207,0.813207,0.813207,0.813207
0.870029,0.870029,0.870029,0.870029,0.870029
0.922006,0.922006,0.922006,0.922006,0.922006
0.971023,0.971023,0.971023,0.971023,0.971023
1.01559,1.01559,1.01559,1.01559,1.01559
1.05458,1.05458,1.05458,1.05458,1.05458
1.0926,1.0926,1.0926,1.0926,1.0926
1.12455,1.12455,1.12455,1.12455,1.12455
1.15642,1.15642,1.15642,1.15642,1.15642
1.18524,1.18524,1.18524,1.18524,1.18524
1.20922,1.20922,1.20922,1.20922,1.20922
1.23189,1.23189,1.23189,1.23189,1.23189
1.25112,1.25112,1.25112,1.25112,1.25112
1.26762,1.26762,1.26762,1.26762,1.26762
1.28216,1.28216,1.28216,1.28216,1.28216
1.29414,1.29414,1.29414,1.29414,1.29414
1.30547,1.30547,1.30547,1.30547,1.30547
1.31508,1.31508,1.31508,1.31508,1.31508
1.32457,1.32457,1.32457,1.32457,1.32457
1.33222,1.33222,1.33222,1.33222,1.33222
1.3387,1.3387,1.3387,1.3387,1.3387
1.3439,1.3439,1.3439,1.3439,1.3439
1.34702,1.34702,1.34702,1.34702,1.34702
1.3501,1.3501,1.3501,1.3501,1.3501
1.35239,1.35239,1.35239,1.35239,1.35239
1.35419,1.35419,1.35419,1.35419,1.35419
1.35656,1.35656,1.35656,1.35656,1.35656
1.35772,1.35772,1.35772,1.35772,1.35772
1.35899,1.35899,1.35899,1.35899,1.35899
1.3606,1.3606,1.3606,1.3606,1.3606
1.36117,1.36117,1.36117,1.36117,1.36117
1.36036,1.36036,1.36036,1.36036,1.36036
1.3597,1.3597,1.3597,1.3597,1.3597
1.36252,1.36252,1.36252,1.36252,1.36252
1.36587,1.36587,1.36587,1.36587,1.36587
1.36993,1.36993,1.36993,1.36993,1.36993
1.37544,1.37544,1.37544,1.37544,1.37544
1.38298,1.38298,1.38298,1.38298,1.38298
1.3922,1.3922,1.3922,1.3922,1.3922
1.40148,1.40148,1.40148,1.40148,1.40148
1.41574,1.41574,1.41574,1.41574,1.41574
1.43261,1.43261,1.43261,1.43261,1.43261
1.45044,1.45044,1.45044,1.45044,1.45044
1.46524,1.46524,1.46524,1.46524,1.46524
1.47682,1.47682,1.47682,1.47682,1.47682
1.4816,1.4816,1.4816,1.4816,1.4816
1.48559,1.48559,1.48559,1.48559,1.48559
1.48993,1.48993,1.48993,1.48993,1.48993
1.49751,1.49751,1.49751,1.49751,1.49751
1.50554,1.50554,1.50554,1.50554,1.50554
1.51742,1.51742,1.51742,1.51742,1.51742
1.53078,1.53078,1.53078,1.53078,1.53078
1.54781,1.54781,1.54781,1.54781,1.54781
1.56623,1.56623,1.56623,1.56623,1.56623
1.58926,1.58926,1.58926,1.58926,1.58926
1.61218,1.61218,1.61218,1.61218,1.61218
1.64293,1.64293,1.64293,1.64293,1.64293
1.67131,1.67131,1.67131,1.67131,1.67131
1.68069,1.68069,1.68069,1.68069,1.68069
1.70726,1.70726,1.70726,1.70726,1.70726
1.71902,1.71902,1.71902,1.71902,1.71902
1.74379,1.74379,1.74379,1.74379,1.74379
1.7651,1.7651,1.7651,1.7651,1.7651
1.7833,1.7833,1.7833,1.7833,1.7833
1.79823,1.79823,1.79823,1.79823,1.79823
1.80913,1.80913,1.80913,1.80913,1.80913
1.81847,1.81847,1.81847,1.81847,1.81847
1.82631,1.82631,1.82631,1.82631,1.82631
1.83247,1.83247,1.83247,1.83247,1.83247
1.83634,1.83634,1.83634,1.83634,1.83634
1.8402,1.8402,1.8402,1.8402,1.8402
1.84345,1.84345,1.84345,1.84345,1.84345
1.84595,1.84595,1.84595,1.84595,1.84595
1.84803,1.84803,1.84803,1.84803,1.84803
1.8505,1.8505,1.8505,1.8505,1.8505
1.85309,1.85309,1.85309,1.85309,1.85309
1.85528,1.85528,1.85528,1.85528,1.85528
1.85778,1.85778,1.85778,1.85778,1.85778
1.85965,1.85965,1.85965,1.85965,1.85965
1.86041,1.86041,1.86041,1.86041,1.86041
1.86119,1.86119,1.86119,1.86119,1.86119
1.86271,1.86271,1.86271,1.86271,1.86271
1.86348,1.86348,1.86348,1.86348,1.86348
1.86327,1.86327,1.86327,1.86327,1.86327
1.86216,1.86216,1.86216,1.86216,1.86216
1.85979,1.85979,1.85979,1.85979,1.85979
1.85696,1.85696,1.85696,1.85696,1.85696
1.85343,1.85343,1.85343,1.85343,1.85343
1.84937,1.84937,1.84937,1.84937,1.84937
1.84571,1.84571,1.84571,1.84571,1.84571
1.84326,1.84326,1.84326,1.84326,1.84326
1.83993,1.83993,1.83993,1.83993,1.83993
1.83713,1.83713,1.83713,1.83713,1.83713
1.83347,1.83347,1.83347,1.83347,1.83347
1.83065,1.83065,1.83065,1.83065,1.83065
1.82669,1.82669,1.82669,1.82669,1.82669
1.82424,1.82424,1.82424,1.82424,1.82424
1.82162,1.82162,1.82162,1.82162,1.82162
1.81898,1.81898,1.81898,1.81898,1.81898
1.81658,1.81658,1.81658,1.81658,1.81658
1.81556,1.81556,1.81556,1.81556,1.81556
1.81495,1.81495,1.81495,1.81495,1.81495
1.81332,1.81332,1.81332,1.81332,1.81332
1.8138,1.8138,1.8138,1.8138,1.8138
1.81408,1.81408,1.81408,1.81408,1.81408
1.81472,1.81472,1.81472,1.81472,1.81472
1.81656,1.81656,1.81656,1.81656,1.81656
1.81936,1.81936,1.81936,1.81936,1.81936
1.82257,1.82257,1.82257,1.82257,1.82257
1.82404,1.82404,1.82404,1.82404,1.82404
1.82503,1.82503,1.82503,1.82503,1.82503
1.82563,1.82563,1.82563,1.82563,1.82563
1.82627,1.82627,1.82627,1.82627,1.82627
1.82735,1.82735,1.82735,1.82735,1.82735
1.82886,1.82886,1.82886,1.82886,1.82886
1.82939,1.82939,1.82939,1.82939,1.82939
1.82841,1.82841,1.82841,1.82841,1.82841
1.82768,1.82768,1.82768,1.82768,1.82768
1.82919,1.82919,1.82919,1.82919,1.82919
1.82944,1.82944,1.82944,1.82944,1.82944
1.83105,1.83105,1.83105,1.83105,1.83105
1.83169,1.83169,1.83169,1.83169,1.83169
1.83351,1.83351,1.83351,1.83351,1.83351
1.83828,1.83828,1.83828,1.83828,1.83828
1.84807,1.84807,1.84807,1.84807,1.84807
1.84101,1.84101,1.84101,1.84101,1.84101
1.83557,1.83557,1.83557,1.83557,1.83557
1.86636,1.86636,1.86636,1.86636,1.86636
1.88132,1.88132,1.88132,1.88132,1.88132
1.90118,1.90118,1.90118,1.90118,1.90118
1.92233,1.92233,1.92233,1.92233,1.92233
1.95029,1.95029,1.95029,1.95029,1.95029
2.01303,2.01303,2.01303,2.01303,2.01303
2.07493,2.07493,2.07493,2.07493,2.07493
2.13689,2.13689,2.13689,2.13689,2.13689
2.19634,2.19634,2.19634,2.19634,2.19634
2.25628,2.25628,2.25628,2.25628,2.25628
2.31152,2.31152,2.31152,2.31152,2.31152
2.36764,2.36764,2.36764,2.36764,2.36764
2.4239,2.4239,2.4239,2.4239,2.4239
2.4812,2.4812,2.4812,2.4812,2.4812
2.5389,2.5389,2.5389,2.5389,2.5389
2.5959,2.5959,2.5959,2.5959,2.5959
2.64745,2.64745,2.64745,2.64745,2.64745
2.6925,2.6925,2.6925,2.6925,2.6925
2.73515,2.73515,2.73515,2.73515,2.73515
2.77306,2.77306,2.77306,2.77306,2.77306
2.80525,2.80525,2.80525,2.80525,2.80525
2.83284,2.83284,2.83284,2.83284,2.83284
2.85603,2.85603,2.85603,2.85603,2.85603
2.87288,2.87288,2.87288,2.87288,2.87288
2.88581,2.88581,2.88581,2.88581,2.88581
2.89426,2.89426,2.89426,2.89426,2.89426
2.89826,2.89826,2.89826,2.89826,2.89826
2.90066,2.90066,2.90066,2.90066,2.90066
2.90221,2.90221,2.90221,2.90221,2.90221
2.90247,2.90247,2.90247,2.90247,2.90247
2.90149,2.90149,2.90149,2.90149,2.90149
2.89915,2.89915,2.89915,2.89915,2.89915
2.89675,2.89675,2.89675,2.89675,2.89675
2.89456,2.89456,2.89456,2.89456,2.89456
2.89195,2.89195,2.89195,2.89195,2.89195
2.8891,2.8891,2.8891,2.8891,2.8891
2.88599,2.88599,2.88599,2.88599,2.88599
2.88227,2.88227,2.88227,2.88227,2.88227
2.87945,2.87945,2.87945,2.87945,2.87945
2.87781,2.87781,2.87781,2.87781,2.87781
2.87579,2.87579,2.87579,2.87579,2.87579
2.87605,2.87605,2.87605,2.87605,2.87605
2.8753,2.8753,2.8753,2.8753,2.8753
2.8752,2.8752,2.8752,2.8752,2.8752
2.87621,2.87621,2.87621,2.87621,2.87621
2.87574,2.87574,2.87574,2.87574,2.87574
2.8758,2.8758,2.8758,2.8758,2.8758
2.87676,2.87676,2.87676,2.87676,2.87676
2.8763,2.8763,2.8763,2.8763,2.8763
2.87381,2.87381,2.87381,2.87381,2.87381
2.87069,2.87069,2.87069,2.87069,2.87069
2.86863,2.86863,2.86863,2.86863,2.86863
2.86817,2.86817,2.86817,2.86817,2.86817
2.86768,2.86768,2.86768,2.86768,2.86768
2.86737,2.86737,2.86737,2.86737,2.86737
2.86709,2.86709,2.86709,2.86709,2.86709
2.86677,2.86677,2.86677,2.86677,2.86677
2.86604,2.86604,2.86604,2.86604,2.86604
2.86926,2.86926,2.86926,2.86926,2.86926
2.87177,2.87177,2.87177,2.87177,2.87177
2.87404,2.87404,2.87404,2.87404,2.87404
2.87671,2.87671,2.87671,2.87671,2.87671
2.87578,2.87578,2.87578,2.87578,2.87578
2.87354,2.87354,2.87354,2.87354,2.87354
2.87084,2.87084,2.87084,2.87084,2.87084
2.86782,2.86782,2.86782,2.86782,2.86782
2.86123,2.86123,2.86123,2.86123,2.86123
2.85178,2.85178,2.85178,2.85178,2.85178
2.84056,2.84056,2.84056,2.84056,2.84056
2.82781,2.82781,2.82781,2.82781,2.82781
2.81197,2.81197,2.81197,2.81197,2.81197
2.7956,2.7956,2.7956,2.7956,2.7956
2.77734,2.77734,2.77734,2.77734,2.77734
2.75771,2.75771,2.75771,2.75771,2.75771
2.73514,2.73514,2.73514,2.73514,2.73514
2.70393,2.70393,2.70393,2.70393,2.70393
2.67245,2.67245,2.67245,2.67245,2.67245
2.64006,2.64006,2.64006,2.64006,2.64006
2.60931,2.60931,2.60931,2.60931,2.60931
2.57765,2.57765,2.57765,2.57765,2.57765
2.54494,2.54494,2.54494,2.54494,2.54494
2.51103,2.51103,2.51103,2.51103,2.51103
2.47751,2.47751,2.47751,2.47751,2.47751
2.44267,2.44267,2.44267,2.44267,2.44267
2.40561,2.40561,2.40561,2.40561,2.40561
2.36602,2.36602,2.36602,2.36602,2.36602
2.32852,2.32852,2.32852,2.32852,2.32852
2.29103,2.29103,2.29103,2.29103,2.29103
2.25508,2.25508,2.25508,2.25508,2.25508
2.22368,2.22368,2.22368,2.22368,2.22368
2.19452,2.19452,2.19452,2.19452,2.19452
2.1677,2.1677,2.1677,2.1677,2.1677
2.14409,2.14409,2.14409,2.14409,2.14409
2.12172,2.12172,2.12172,2.12172,2.12172
2.10213,2.10213,2.10213,2.10213,2.10213
2.08707,2.08707,2.08707,2.08707,2.08707
2.07243,2.07243,2.07243,2.07243,2.07243
2.0621,2.0621,2.0621,2.0621,2.0621
2.0519,2.0519,2.0519,2.0519,2.0519
2.04076,2.04076,2.04076,2.04076,2.04076
2.03294,2.03294,2.03294,2.03294,2.03294
2.02616,2.02616,2.02616,2.02616,2.02616
2.01933,2.01933,2.01933,2.01933,2.01933
2.01568,2.01568,2.01568,2.01568,2.01568
2.00991,2.00991,2.00991,2.00991,2.00991
2.00588,2.00588,2.00588,2.00588,2.00588
2.00338,2.00338,2.00338,2.00338,2.00338
2.00005,2.00005,2.00005,2.00005,2.00005
1.99691,1.99691,1.99691,1.99691,1.99691
1.99399,1.99399,1.99399,1.99399,1.99399
1.99039,1.99039,1.99039,1.99039,1.99039
1.98667,1.98667,1.98667,1.98667,1.98667
1.98454,1.98454,1.98454,1.98454,1.98454
1.98032,1.98032,1.98032,1.98032,1.98032
1.97905,1.97905,1.97905,1.97905,1.97905
1.97745,1.97745,1.97745,1.97745,1.97745
1.97506,1.97506,1.97506,1.97506,1.97506
1.97219,1.97219,1.97219,1.97219,1.97219
