2.37,2.66754,1.74791,1.74489
2.26217,2.68579,1.74673,1.74566
2.16133,2.67984,1.7752,1.75797
2.24172,2.69246,1.76611,1.75544
2.28534,2.70011,1.7621,1.75548
2.31896,2.69958,1.76141,1.75205
2.32242,2.70308,1.7815,1.74742
2.34263,2.70459,1.7742,1.74754
2.35717,2.70522,1.77259,1.74567
2.36473,2.71689,1.77014,1.74709
2.39141,2.68683,1.77078,1.74671
2.39476,2.68704,1.77603,1.74076
2.36719,2.68475,1.77505,1.73942
2.40069,2.7107,1.77365,1.74186
2.41986,2.72135,1.77301,1.74254
2.41621,2.71964,1.7706,1.74606
2.41017,2.7199,1.76916,1.74819
2.42497,2.71338,1.77129,1.74804
2.43587,2.68469,1.77229,1.75104
2.19474,2.68216,1.77554,1.7521
2.19098,2.65656,1.76572,1.76046
2.19187,2.67023,1.76922,1.75383
2.20386,2.65337,1.76366,1.75592
2.20361,2.63707,1.75525,1.77289
2.19319,2.65061,1.72001,1.77531
2.17866,2.64375,1.70748,1.77896
2.20112,2.63904,1.71351,1.77156
2.20923,2.66423,1.70903,1.74852
2.21034,2.65225,1.69927,1.73649
2.20961,2.65167,1.68745,1.73087
2.22604,2.65626,1.70607,1.71735
2.2159,2.66729,1.68594,1.71589
2.18791,2.65704,1.679,1.7146
2.19018,2.68051,1.70201,1.71777
2.22086,2.65409,1.70513,1.71021
2.24305,2.6406,1.69555,1.70694
2.26993,2.66476,1.69733,1.7151
2.29307,2.64004,1.69979,1.72364
2.31256,2.66985,1.69602,1.72479
2.39719,2.70708,1.69438,1.72904
2.41556,2.73195,1.6903,1.72978
2.54529,2.73235,1.69312,1.72875
2.55289,2.68786,1.69127,1.73714
2.57908,2.69599,1.68813,1.7423
2.53011,2.69609,1.68975,1.74791
2.55263,2.74833,1.69488,1.75525
2.51892,2.76475,1.69835,1.79416
2.50875,2.78574,1.71471,1.82267
2.49613,2.82001,1.72182,1.83885
2.50071,2.8037,1.73237,1.87622
2.56292,2.68128,1.77745,1.88321
2.57902,2.67274,1.78266,1.90027
2.45045,2.64876,1.81247,1.9091
2.4765,2.6385,1.81951,1.91915
2.52479,2.80275,1.84188,1.92651
2.65935,2.78051,1.88623,1.93649
2.65537,2.74995,1.92209,1.96071
2.63031,2.73712,1.92078,1.9989
2.5815,2.71352,1.93873,2.0216
2.56949,2.79145,1.97552,2.07255
2.52303,2.89012,1.99514,2.11658
2.49036,2.78591,2.01575,2.10754
2.60827,2.60712,2.05173,2.12154
2.67721,2.76842,2.16175,2.2391
2.67967,2.79297,2.16865,2.21397
2.72192,2.62355,2.20908,2.211
2.78706,2.63401,2.24634,2.23758
2.76944,2.78887,2.25234,2.2529
2.75023,2.78179,2.25513,2.28092
2.6571,2.51568,2.26142,2.39678
2.66031,2.53406,2.2729,2.36278
2.674,2.52533,2.30969,2.38763
2.66911,2.66128,2.33112,2.3701
2.74166,2.67268,2.34729,2.40087
2.74247,2.56056,2.37045,2.43787
2.76967,2.58814,2.40527,2.46155
2.76352,2.58072,2.46183,2.47957
2.74388,2.62344,2.43649,2.5384
2.7491,2.63709,2.45578,2.58221
2.77319,2.80529,2.48203,2.62708
2.76787,2.63235,2.48436,2.64608
2.63157,2.63661,2.51535,2.65541
2.64353,2.65981,2.53463,2.65881
2.80886,2.6633,2.55637,2.67737
2.80438,2.6536,2.55755,2.68394
2.78763,2.65263,2.54671,2.686
2.71185,2.69177,2.54235,2.69014
2.75639,2.74558,2.5528,2.71575
2.7741,2.6993,2.57014,2.70734
2.76266,2.704,2.57264,2.72829
2.76344,2.72877,2.58486,2.74692
2.75389,2.74511,2.59063,2.76913
2.76495,2.73786,2.59711,2.78219
2.75178,2.78471,2.608,2.80788
2.74552,2.77294,2.61957,2.80848
2.7834,2.80185,2.64116,2.81857
2.79787,2.81939,2.65792,2.82494
2.78268,2.82024,2.65724,2.83209
2.82118,2.81974,2.68419,2.83915
2.81058,2.8073,2.6895,2.85019
2.81043,2.80347,2.70244,2.85361
2.80954,2.81922,2.7175,2.87663
2.82899,2.81374,2.72512,2.87344
2.81176,2.79978,2.73917,2.87187
2.80327,2.80056,2.74808,2.87899
2.81384,2.7857,2.76763,2.88708
2.8002,2.79444,2.77545,2.89627
2.70204,2.77748,2.77334,2.91099
2.70499,2.78882,2.78489,2.92606
2.76395,2.77966,2.79414,2.94494
2.68609,2.77793,2.80616,2.96128
2.72315,2.87139,2.83219,2.97134
2.76144,2.80294,2.83682,3.01337
2.76909,2.80324,2.8494,3.03616
2.76693,2.77008,2.85659,3.04157
2.74753,2.76124,2.86138,3.0615
2.78998,2.7472,2.86769,3.07302
2.81373,2.74434,2.8803,3.10527
2.78738,2.73312,2.87804,3.11796
2.80583,2.73774,2.88817,3.11894
2.78318,2.73665,2.89082,3.1141
2.80769,2.72512,2.90377,3.11158
2.79691,2.73255,2.90742,3.09567
2.80949,2.73301,2.91993,3.10957
2.78885,2.73294,2.93626,3.11188
2.80519,2.72095,2.94387,3.11758
2.80657,2.73126,2.94537,3.12122
2.81219,2.73068,2.94727,3.12688
2.82095,2.73474,2.95099,3.12755
2.82068,2.73558,2.9536,3.12964
2.84236,2.73384,2.94902,3.12739
2.85083,2.72714,2.94242,3.12217
2.84374,2.7529,2.94068,3.11862
2.84557,2.75657,2.93879,3.11249
2.84727,2.75723,2.93773,3.10609
2.85248,2.76887,2.93763,3.10361
2.84324,2.7754,2.93822,3.10046
2.85443,2.77126,2.94436,3.10269
2.86135,2.7791,2.94753,3.09912
2.85961,2.78696,2.94969,3.0972
2.85778,2.79823,2.95266,3.09819
2.86417,2.80218,2.95666,3.09998
2.86608,2.79631,2.95772,3.10462
2.86559,2.80531,2.96194,3.11068
2.8634,2.80736,2.9662,3.12067
2.88042,2.78427,2.97033,3.1236
2.86328,2.79162,2.96694,3.12314
2.85807,2.79102,2.96374,3.12617
2.85266,2.7808,2.96315,3.1291
2.84908,2.78348,2.96007,3.1291
2.85488,2.78173,2.95298,3.12715
2.86608,2.7795,2.95597,3.12696
2.88729,2.78391,2.95416,3.1229
2.8765,2.78443,2.95017,3.12278
2.88527,2.78378,2.95495,3.12772
2.89129,2.78227,2.95384,3.13103
2.90549,2.78849,2.95503,3.1352
2.90618,2.78209,2.95376,3.13797
2.89882,2.79192,2.94984,3.13746
2.91117,2.795,2.94654,3.13654
2.91642,2.80372,2.94134,3.1318
2.92309,2.82483,2.93925,3.12581
2.93634,2.81325,2.92977,3.1185
2.90865,2.82613,2.92862,3.11768
2.92904,2.82788,2.92638,3.11559
2.9555,2.83033,2.92343,3.11118
2.95947,2.83435,2.91874,3.10754
2.95763,2.86516,2.91288,3.08881
2.94015,2.87013,2.9018,3.0728
2.94268,2.87059,2.89529,3.05287
2.93092,2.88794,2.87257,3.04067
2.93361,2.87631,2.87448,3.03372
2.90551,2.91594,2.84965,3.01354
2.89202,2.92191,2.8314,2.99923
2.89047,2.91062,2.82708,2.99183
2.89145,2.90595,2.82691,2.95128
2.91455,2.91769,2.8287,2.94959
2.91818,2.90254,2.82168,2.93211
2.93488,2.90587,2.81649,2.93792
2.92632,2.92676,2.80458,2.92315
2.93222,2.93219,2.80004,2.9023
2.94961,2.94105,2.79063,2.88913
2.96234,2.95537,2.78074,2.88353
2.96148,2.9456,2.77843,2.87752
2.96087,2.96076,2.771,2.876
2.96602,2.9369,2.75205,2.84514
2.95185,2.94227,2.7361,2.82674
2.94994,2.89077,2.72319,2.81378
2.94929,2.89924,2.7121,2.80243
2.9537,2.84333,2.69885,2.78175
2.93617,2.85066,2.66038,2.77561
2.92843,2.87161,2.63385,2.77214
2.92536,2.82226,2.61616,2.75904
2.89805,2.8416,2.58194,2.74879
2.9032,2.84297,2.57772,2.74264
2.90067,2.85223,2.55458,2.73534
2.91676,2.83961,2.54021,2.72774
2.92921,2.84246,2.53077,2.71973
2.9345,2.81184,2.50894,2.7051
2.94334,2.80046,2.49497,2.70373
2.91242,2.79193,2.45075,2.66121
2.93219,2.78724,2.44118,2.6353
2.92734,2.78141,2.41542,2.57762
2.90736,2.784,2.39205,2.57998
2.92046,2.799,2.38764,2.54472
2.92258,2.79823,2.36827,2.52654
2.89963,2.81534,2.36356,2.51407
2.92059,2.8224,2.34369,2.49019
