2.63497,2.72062,1.84419,1.71981
2.51541,2.71616,1.83913,1.72082
2.44446,2.71554,1.81624,1.74325
2.36237,2.78898,1.80139,1.71932
2.23934,2.7967,1.81692,1.70037
2.31644,2.88833,1.8416,1.69834
2.32671,2.87935,1.83801,1.71658
2.36548,2.91604,1.82157,1.71343
2.41539,2.69426,1.77432,1.71911
2.21682,2.72241,1.70332,1.72605
2.20051,2.81123,1.70426,1.71773
2.17207,2.80761,1.71513,1.72918
2.30596,2.84224,1.73257,1.72705
2.45759,2.8784,1.73587,1.72755
2.43907,2.87437,1.72443,1.73515
2.40663,2.63495,1.71185,1.78635
2.45512,2.49908,1.71994,1.7969
2.48547,2.66381,1.73865,1.7504
2.41033,2.75025,1.76182,1.75684
2.37612,2.71687,1.78436,1.74863
2.32775,2.78427,1.77483,1.74667
2.3529,2.74344,1.78784,1.74712
2.38028,2.76711,1.79325,1.75074
2.45424,2.78727,1.79445,1.75794
2.4843,2.80768,1.80762,1.74729
2.47207,2.79156,1.8049,1.74628
2.46634,2.82973,1.80009,1.74854
2.43148,2.82193,1.7956,1.75303
2.45283,2.74024,1.79351,1.73585
2.42042,2.80328,1.80215,1.73902
2.52266,2.8079,1.80111,1.74891
2.53004,2.73422,1.79481,1.74898
2.49377,2.86965,1.79009,1.74471
2.48057,2.83527,1.79308,1.7454
2.49488,2.86688,1.79335,1.74126
2.48533,2.83884,1.78926,1.7428
2.50332,2.83665,1.77798,1.74076
2.52014,2.77799,1.77444,1.73673
2.52108,2.7879,1.77604,1.74021
2.51526,2.85374,1.76506,1.75058
2.5027,2.84665,1.76594,1.74559
2.54823,2.8787,1.76649,1.7483
2.51378,2.8816,1.76311,1.75097
2.49435,2.86849,1.77171,1.74857
2.62064,2.86396,1.77626,1.75293
2.67761,2.87283,1.78274,1.75561
2.70446,2.88894,1.78529,1.75362
2.60822,2.85684,1.79123,1.75649
2.59574,2.89293,1.82503,1.75374
2.57606,2.88513,1.81386,1.76025
2.53287,2.86629,1.81754,1.77029
2.49415,2.8659,1.8299,1.78201
2.60328,2.76989,1.92921,1.7904
2.59512,2.73399,1.9806,1.8146
2.5685,2.63092,2.01892,1.89529
2.5322,2.6845,2.05675,1.96918
2.56256,2.68897,2.11937,2.01163
2.55008,2.66784,2.17827,2.07256
2.64874,2.64247,2.29825,2.12353
2.6706,2.66298,2.3456,2.19791
2.67343,2.90723,2.39512,2.34527
2.71031,2.91135,2.47466,2.41326
2.68007,2.76861,2.52273,2.40452
2.77849,2.6523,2.61567,2.44264
2.8133,2.70066,2.69034,2.53836
2.7609,2.78557,2.72075,2.65897
2.87546,2.81352,2.82605,2.65828
2.90242,2.9472,2.87818,2.66613
2.85605,2.85191,2.89416,2.69604
2.79293,2.88522,2.90807,2.69466
2.73889,2.8719,2.91902,2.66563
2.77989,2.85973,2.96286,2.69232
2.77032,2.84406,2.99684,2.70915
2.81477,2.82143,3.02823,2.71789
2.86783,2.8008,3.09954,2.7823
2.83458,2.82986,3.07523,2.76636
2.84486,2.94915,3.07301,2.77646
2.83218,2.91816,3.06663,2.7592
2.81743,2.90028,3.04095,2.74737
2.83356,2.92548,3.04018,2.74291
2.83806,2.91936,3.05637,2.76262
2.86193,2.94563,3.08617,2.77475
2.84476,2.95322,3.09047,2.77309
2.84417,2.96489,3.0808,2.7819
2.85147,2.97223,3.08246,2.78829
2.85369,3.01522,3.08554,2.79623
2.8158,3.02794,3.06173,2.79527
2.81444,3.0366,3.07711,2.79867
2.82705,3.04504,3.0835,2.79994
2.82821,3.0177,3.05203,2.78574
2.81309,2.99676,3.04129,2.7853
2.83211,3.0094,3.05536,2.78796
2.84275,3.01697,3.07089,2.78907
2.84083,3.02229,3.0765,2.79341
2.83709,3.02799,3.0731,2.79758
2.8387,3.00786,3.06362,2.79684
2.85872,3.03362,3.06385,2.80336
2.84127,3.04395,3.05415,2.8058
2.85458,3.03942,3.04619,2.79849
2.86661,3.03456,3.03271,2.79759
2.86943,3.02516,3.03786,2.79736
2.88713,3.02375,3.0723,2.80313
2.90785,3.01785,3.07753,2.80226
2.88204,2.93789,3.0772,2.81165
2.86315,2.9654,3.0765,2.8059
2.85712,2.97741,3.07412,2.80842
2.84516,2.97075,3.06948,2.81183
2.84484,2.94712,3.06973,2.81919
2.83941,2.95882,3.0697,2.81505
2.83772,2.96865,3.07146,2.80984
2.82963,2.95128,3.07149,2.80757
2.77545,2.90375,3.07241,2.80006
2.75225,2.8976,3.06646,2.78714
2.72374,2.83802,3.06125,2.78467
2.64948,2.74213,3.05461,2.77624
2.59367,2.6509,3.05159,2.77494
2.47328,2.52883,3.04245,2.76341
2.41299,2.43288,3.04361,2.74733
2.36851,2.36903,3.04475,2.74405
2.27693,2.29202,3.05046,2.73477
2.14972,2.2478,3.0496,2.70551
2.02732,2.14021,3.05231,2.71814
1.89743,2.05971,3.04594,2.68889
1.81693,1.97576,3.05357,2.66691
1.72085,1.93707,3.05846,2.71542
1.59698,1.79583,3.0816,2.66921
1.56081,1.71634,3.1088,2.65876
1.44157,1.63379,3.10484,2.70099
1.35532,1.55089,3.10697,2.72735
1.32007,1.44097,3.09945,2.74905
1.25903,1.36417,3.10189,2.76971
1.21347,1.39131,3.07257,2.66529
1.18483,1.35633,2.96522,2.59529
1.04806,1.25465,2.98788,2.52601
0.956159,1.30115,3.04661,2.33288
0.63881,1.18222,3.04323,2.33238
0.755444,1.06679,3.05161,2.30861
0.627138,1.04342,3.05637,2.40645
0.507414,0.991422,3.06271,2.45471
0.614227,0.880514,3.03914,2.5455
0.604478,0.871477,3.0128,2.57015
0.444333,0.819543,2.99973,2.61925
