2.48954,2.4851,1.71096,1.81038
2.44611,2.47037,1.69642,1.82509
2.46498,2.52374,1.70618,1.8279
2.45318,2.55506,1.70884,1.84126
2.43611,2.54645,1.70372,1.85522
2.40804,2.52169,1.71434,1.85917
2.22035,2.51097,1.78389,1.84936
2.2841,2.49378,1.75625,1.84443
2.32453,2.52265,1.75719,1.81455
2.32749,2.52286,1.74209,1.78096
2.33208,2.52278,1.75077,1.76666
2.36853,2.53011,1.75294,1.7502
2.37334,2.53706,1.75403,1.75917
2.41054,2.49831,1.76086,1.78153
2.43487,2.42947,1.74633,1.8039
2.43417,2.44853,1.73269,1.78799
2.44257,2.46195,1.72001,1.78245
2.45138,2.45905,1.71074,1.78543
2.46134,2.4535,1.70691,1.79467
2.47097,2.46982,1.71302,1.78174
2.45832,2.48896,1.71738,1.77929
2.46428,2.52532,1.71723,1.77499
2.49336,2.55311,1.7244,1.77457
2.37303,2.54515,1.72953,1.77187
2.37964,2.55361,1.73149,1.77023
2.38541,2.54712,1.73588,1.76432
2.38461,2.55821,1.74109,1.75947
2.29063,2.5469,1.75052,1.75326
2.3218,2.58599,1.75152,1.76251
2.35922,2.59064,1.75476,1.77007
2.38957,2.57235,1.76396,1.75891
2.37757,2.58513,1.73952,1.76122
2.40249,2.57529,1.75779,1.76146
2.41335,2.57952,1.77155,1.7579
2.42166,2.39604,1.77927,1.75661
2.59062,2.47141,1.76098,1.75649
2.6133,2.5262,1.75985,1.75656
2.61443,2.56269,1.75787,1.75289
2.63783,2.56135,1.7551,1.75829
2.67132,2.57189,1.75296,1.7583
2.64376,2.59888,1.75058,1.76142
2.62747,2.86902,1.74839,1.76711
2.63154,2.59254,1.74838,1.77061
2.59267,2.53842,1.74734,1.76692
2.37749,2.58841,1.72531,1.76474
2.42444,2.59675,1.7331,1.76455
2.48538,2.57837,1.73813,1.76476
2.46869,2.58441,1.73935,1.76598
2.4771,2.58111,1.73881,1.75587
2.53269,2.5168,1.7392,1.74612
2.5555,2.50153,1.73887,1.74553
2.60379,2.55057,1.73321,1.74806
2.6895,2.58501,1.71388,1.74596
2.74982,2.62715,1.69915,1.74578
2.73695,2.60613,1.6871,1.74586
2.67411,2.58115,1.69974,1.7457
2.61143,2.54789,1.69653,1.74609
2.57276,2.6862,1.69955,1.75786
2.52415,2.50593,1.71011,1.78971
2.47743,2.6686,1.71621,1.81125
2.38775,2.44836,1.72221,1.83734
2.33177,2.37581,1.72443,1.84379
2.25407,2.32345,1.7345,1.8583
2.19297,2.28509,1.74416,1.87776
2.16355,2.21277,1.78017,1.89336
2.174,2.13276,1.81035,1.90526
2.11035,2.05914,1.83235,1.91385
2.01866,2.00988,1.84131,1.94246
1.94508,1.93905,1.85472,1.96509
2.11852,1.86521,1.88616,1.98409
1.80596,1.80126,1.90007,2.00248
1.71724,1.72728,1.93102,2.01238
1.63029,1.64922,1.94652,2.00469
1.5533,1.61957,1.96811,2.04026
1.48315,1.55822,1.98914,2.04607
1.40743,1.48836,2.01481,2.0637
1.34898,1.40194,2.02557,2.03789
1.28791,1.31427,2.06346,2.01962
1.19646,1.21294,2.09433,2.01643
1.05557,1.07723,2.11263,2.01698
0.945253,0.990421,2.10834,2.03503
0.856612,0.82488,2.1287,2.04585
0.856528,0.74901,2.13967,2.04402
0.907687,0.719698,2.16638,2.05537
0.905163,0.701492,2.16556,2.05279
0.900806,0.690475,2.17141,2.04897
0.922445,0.700046,2.18408,2.05026
0.929322,0.689494,2.18894,2.0558
0.941876,0.687568,2.19587,2.05952
0.941172,0.680209,2.21318,2.06066
0.951068,0.673925,2.22741,2.05782
0.960553,0.680617,2.2331,2.05715
0.969805,0.677696,2.23296,2.0566
0.968179,0.684483,2.23634,2.0622
0.971448,0.692196,2.23546,2.06416
0.972665,0.690397,2.22724,2.06301
1.01747,0.688076,2.23243,2.05998
1.05569,0.884582,2.23379,2.06121
1.11608,0.936868,2.23364,2.06439
1.20626,0.982173,2.23461,2.06897
1.31727,0.872318,2.23022,2.07797
1.38928,1.12598,2.21968,2.08016
1.48865,1.22942,2.19885,2.07748
1.58085,1.32544,2.17496,2.06784
1.64588,1.43926,2.13493,2.06671
1.73929,1.5706,2.10232,2.06734
1.86163,1.67296,2.11686,2.06938
1.98588,1.79878,2.11155,2.06922
2.06936,1.88857,2.07849,2.06013
2.1469,2.02556,2.05686,2.06197
2.25765,2.14515,2.03931,2.05828
2.35377,2.23175,2.02532,2.04198
2.43585,2.32389,1.98272,2.04096
2.46232,2.39571,1.94824,2.02927
2.51359,2.44586,1.93491,2.01644
2.55065,2.49284,1.88816,1.9775
2.57664,2.52135,1.86477,1.94989
2.63692,2.54659,1.8741,1.92296
2.62206,2.56619,1.83137,1.86627
2.63046,2.63844,1.80704,1.79026
2.646,2.64286,1.74444,1.79315
