2.53972;2.73732;1.83197;1.71918
2.57703;2.66238;1.82283;1.72091
2.62816;2.60275;1.83637;1.73934
2.61854;2.59249;1.84328;1.73385
2.57243;2.50065;1.84907;1.7368
2.64251;2.54933;1.8494;1.73814
2.6203;2.45331;1.85998;1.74969
2.53466;2.52005;1.85134;1.74089
2.56547;2.46048;1.84038;1.73837
2.61786;2.56449;1.83606;1.73356
2.68743;2.61132;1.82621;1.73146
2.61929;2.54847;1.83429;1.73012
2.59932;2.55787;1.8357;1.73182
2.64187;2.61903;1.83631;1.72998
2.51652;2.61996;1.7908;1.73155
2.57998;2.62728;1.78532;1.73433
2.58793;2.60554;1.78388;1.73626
2.65382;2.6644;1.78211;1.73605
2.68436;2.66922;1.77868;1.73992
2.66547;2.64841;1.77442;1.7443
2.67067;2.65449;1.76872;1.74755
2.66714;2.67889;1.7727;1.74929
2.64364;2.67594;1.76579;1.75256
2.59441;2.68368;1.76339;1.74713
2.63385;2.77534;1.763;1.74406
2.6434;2.68899;1.76674;1.75261
2.71074;2.69248;1.77328;1.75175
2.68167;2.70855;1.77636;1.74925
2.68291;2.72869;1.78315;1.74405
2.67234;2.72028;1.78399;1.74727
2.73828;2.75129;1.77643;1.74333
2.73275;2.76901;1.78004;1.74191
2.61395;2.77896;1.778;1.73952
2.70859;2.73851;1.78882;1.74963
2.72867;2.73762;1.79251;1.74793
2.73078;2.71965;1.80257;1.75368
2.6806;2.70567;1.81764;1.76568
2.65901;2.63476;1.81529;1.76302
2.64498;2.5053;1.8252;1.73956
2.59106;2.59386;1.81505;1.75188
2.59532;2.65239;1.81466;1.75333
2.64684;2.64656;1.81734;1.75673
2.68409;2.65993;1.81852;1.76269
2.64973;2.68468;1.82219;1.76661
2.67643;2.68556;1.8238;1.77145
2.6553;2.68111;1.83326;1.77946
2.68344;2.61737;1.88203;1.7951
2.72266;2.65349;1.92531;1.82594
2.78536;2.64064;1.97133;1.87816
2.77227;2.70987;2.0025;1.9249
2.46047;2.90623;2.04013;2.02845
2.78708;2.98366;2.1506;2.09924
2.72264;2.89337;2.13369;2.12648
2.69693;2.7228;2.17524;2.21437
2.75804;2.46505;2.25456;2.31902
2.82747;2.37659;2.35345;2.34775
2.80048;2.31534;2.36917;2.40066
2.93389;2.1349;2.4995;2.4856
2.8645;2.10283;2.52663;2.54274
2.87095;2.0323;2.56957;2.58052
2.83976;3.03147;2.59985;2.63157
2.82142;2.88233;2.629;2.66459
2.80222;2.75532;2.64316;2.67951
2.95484;2.90672;2.74323;2.75135
2.96902;2.95861;2.79539;2.80315
3.00436;2.96045;2.85472;2.82725
2.9953;3.05206;2.88204;2.8646
2.95981;3.0326;2.88461;2.91325
2.92598;3.00169;2.90806;2.92088
2.88821;3.02962;2.91766;2.94617
2.90022;3.00973;2.93114;2.95443
2.86093;3.07213;2.93306;2.96299
2.83709;3.08991;2.93781;2.93379
2.85206;3.08848;2.95359;2.91577
2.83895;3.05902;2.95412;2.91909
2.84903;3.00625;2.95438;2.92779
2.84341;3.02587;2.95555;2.93335
2.84716;3.03575;2.95917;2.94137
2.85296;3.03112;2.96227;2.93941
2.88347;3.02849;2.97021;2.93362
2.87937;3.02228;2.97992;2.92637
2.88763;3.00122;2.98221;2.91965
2.90237;3.00427;2.97899;2.92143
2.92439;3.08341;2.99386;2.94216
2.93167;2.99935;2.98451;2.92795
2.9471;2.99254;2.9796;2.91813
2.95068;2.99109;2.97794;2.9146
2.94074;2.99426;2.98054;2.894
2.93659;2.99259;2.97862;2.89565
2.92797;2.99193;2.97558;2.88896
2.90212;2.99069;2.97912;2.88451
2.84111;2.99355;2.99087;2.87565
2.79454;2.99371;2.99738;2.87731
2.70625;2.99337;2.99567;2.88136
2.63367;3.11021;3.00702;2.89876
2.52457;3.10597;3.01158;2.89509
2.42338;3.10129;3.02809;2.89398
2.29634;3.01484;3.05983;2.88822
2.14971;3.02081;3.06971;2.8881
1.99197;3.02707;3.06675;2.89216
1.8429;3.02126;3.06587;2.89475
1.6656;3.01506;3.07282;2.89259
1.52204;3.02345;3.08722;2.89346
1.47057;3.02506;3.10774;2.88834
1.33867;3.0216;3.1072;2.88357
1.2336;3.01138;3.10645;2.88507
1.13714;3.00212;3.10286;2.88868
1.28113;3.0449;3.08212;2.89286
1.22562;3.04943;3.07995;2.89439
1.14448;3.05499;2.9822;2.89302
1.07222;3.06315;3.0089;2.8841
1.03594;3.05688;3.02193;2.88106
0.991064;3.00959;3.02282;2.87785
0.975375;3.02409;3.02201;2.87743
0.914023;2.95171;3.03062;2.87905
0.19373;2.99689;3.04943;2.88713
0.819839;2.98871;3.01983;2.92142
0.756889;2.98128;3.02684;2.92402
0.18979;3.10623;3.07155;2.91295
0.804137;3.08464;3.11236;2.89683
0.213844;3.10768;3.08077;2.8922
0.669991;3.11454;3.04739;2.89399
0.780226;3.0911;3.07221;2.8928
0.172426;3.1209;3.09942;2.88769
0.631068;3.09932;3.11107;2.89114
0.795496;3.09546;3.12879;2.88239
0.185638;3.09131;3.12941;2.87346
0.186699;3.09736;3.11473;2.86631
0.168951;3.11847;3.1151;2.86361
0.184677;3.12163;3.10795;2.86309
0.224056;3.13119;3.11588;2.85942
0.190469;3.12977;3.12489;2.85477
0.795612;3.1272;3.10806;2.84273
0.899698;3.12772;3.10249;2.84445
0.952584;2.97426;3.10205;2.84169
0.968709;2.96666;3.09171;2.83839
1.06839;2.97803;3.10345;2.83778
1.15725;2.98233;3.11105;2.83985
1.24738;2.97787;3.11601;2.84154
1.31896;2.97656;3.11308;2.84445
1.11043;2.98458;3.11048;2.84749
1.47111;2.98629;3.09469;2.85112
1.5546;3.06429;3.04926;2.83894
1.63075;3.07832;3.09652;2.87956
1.70926;3.08903;3.08692;2.86631
1.35326;3.07871;3.1023;2.86528
1.27187;3.08259;3.10128;2.86969
1.23035;3.08682;3.09019;2.88392
1.93892;3.06886;3.06687;2.89194
2.03208;3.10014;3.04705;2.89726
2.12633;3.08467;3.05667;2.88484
2.13149;3.0867;3.02143;2.88324
2.27798;3.09547;3.01796;2.8905
2.40848;3.09796;3.02958;2.88757
2.48137;3.11452;3.01554;2.88675
2.53502;3.07455;3.01463;2.8802
2.62822;3.07472;3.02555;2.87236
2.67699;3.0853;3.03154;2.86262
2.72288;3.08541;3.02429;2.86588
2.75426;3.12171;3.03089;2.86835
2.76745;3.1193;3.04215;2.86591
2.80611;3.0995;3.04046;2.86946
2.79518;3.06234;3.02872;2.87475
2.79914;3.05267;3.04589;2.85766
2.81327;3.04135;3.04398;2.85885
2.79415;3.04775;3.03471;2.85952
2.79269;3.03952;3.03182;2.85391
2.7831;3.03573;3.01642;2.85426
2.77951;3.0389;3.01027;2.8542
2.78403;3.06155;2.99827;2.85411
2.78602;3.08591;2.96895;2.87143
2.78966;3.0792;2.97075;2.86785
2.78829;3.06891;2.96577;2.86946
2.77944;3.0845;2.96519;2.86686
2.78192;3.08814;2.95849;2.86776
2.78314;3.06906;2.95612;2.86876
2.80465;3.09891;2.96563;2.86086
2.84551;3.06273;2.97561;2.86293
2.84967;3.05148;2.97705;2.86118
2.88048;3.05414;2.9771;2.85612
2.92074;3.03784;2.96229;2.86136
2.99367;3.04176;2.94805;2.86272
2.52373;3.04721;2.83737;2.85954
2.89689;3.00234;2.78127;2.85548
2.969;3.0524;2.75388;2.8486
2.58063;3.07382;2.71103;2.84299
3.04699;3.06318;2.63488;2.84171
3.06911;3.07377;2.57007;2.82862
3.09307;3.10486;2.50641;2.82195
3.09952;3.10723;2.46385;2.81858
2.96761;3.13369;2.34771;2.82278
3.01911;3.1287;2.31323;2.83241
2.98043;3.10991;2.24984;2.83688
2.99595;3.12267;2.21062;2.83677
2.93832;3.10178;2.16099;2.83575
2.90012;3.106;2.14831;2.82692
2.776;3.09057;2.09298;2.82325
2.75078;3.10156;2.07002;2.82094
2.73999;3.1012;2.01102;2.81953
2.70718;3.11206;1.99495;2.81809
2.60548;3.10044;1.94498;2.81576
2.5529;3.09684;1.89152;2.81561
2.71457;3.0782;1.84702;2.8154
2.76589;3.0781;1.89036;2.81823
2.77953;3.08274;1.86129;2.81935
2.71275;3.09155;1.8359;2.81837
2.67466;3.08135;1.79963;2.82512
2.89002;3.08217;1.69341;2.84827
2.97007;3.11118;1.68397;2.84872
2.8685;3.08328;1.73017;2.83007
2.79519;3.08979;1.74501;2.84618
2.80982;3.07724;1.71901;2.85867
2.79283;3.11702;1.70141;2.85639
2.71676;3.10953;1.74347;2.85799
2.72733;3.10505;1.73314;2.86032
2.7443;3.12865;1.73109;2.8582
2.74064;2.96848;1.71704;2.85439
2.94333;2.96212;1.7482;2.85545
2.95686;2.95659;1.75357;2.85908
2.96509;3.04872;1.76094;2.8621
3.00927;3.06934;1.73766;2.87785
3.01934;3.07;1.73078;2.87694
2.94228;3.07408;1.74918;2.87388
3.00948;3.05718;1.80342;2.83441
2.94963;3.06252;1.83576;2.8196
2.89905;3.07075;1.83768;2.81593
2.78361;3.06107;1.8213;2.82771
2.86422;3.10146;1.88791;2.83304
2.81024;3.05925;1.9211;2.83412
2.83159;3.06252;2.02132;2.82067
2.74671;3.06719;2.04844;2.82146
2.58932;3.06059;2.07357;2.8209
