2.6721,2.53924,1.67976,1.72022
2.68423,2.54607,1.6797,1.71867
2.67277,2.55733,1.68096,1.72096
2.68018,2.55599,1.68152,1.72255
2.65022,2.54911,1.68177,1.72579
2.6613,2.53934,1.68262,1.72583
2.64928,2.54098,1.68328,1.72938
2.64005,2.52867,1.68371,1.73378
2.54945,2.55223,1.68659,1.73466
2.54773,2.53201,1.6844,1.7392
2.62135,2.52037,1.6807,1.74754
2.60072,2.51789,1.66172,1.75039
2.58281,2.50352,1.66386,1.75204
2.56447,2.5311,1.66586,1.76249
2.53957,2.60667,1.66849,1.75995
2.51873,2.51723,1.69037,1.75638
2.51296,2.52158,1.69188,1.76882
2.48094,2.64382,1.68916,1.79682
2.48938,2.53181,1.68081,1.79607
2.47502,2.53762,1.68692,1.79669
2.47548,2.54613,1.67714,1.80568
2.46937,2.53212,1.67683,1.78869
2.4845,2.56888,1.67709,1.80317
2.48199,2.57681,1.67026,1.80421
2.48384,2.57734,1.66252,1.78903
2.46548,2.59283,1.6612,1.7987
2.47781,2.59631,1.66028,1.79865
2.46487,2.61274,1.65913,1.79475
2.45675,2.61595,1.65817,1.79666
2.46987,2.62409,1.65775,1.79697
2.46525,2.63793,1.65574,1.79641
2.46631,2.6334,1.6553,1.79671
2.46709,2.64086,1.65428,1.79619
2.45701,2.63197,1.65488,1.79958
2.465,2.61562,1.65381,1.80085
2.47243,2.60511,1.65539,1.80183
2.46877,2.59956,1.65722,1.80052
2.47856,2.597,1.65747,1.79612
2.47904,2.58694,1.65758,1.79648
2.49214,2.5841,1.65707,1.79856
2.49647,2.58923,1.65957,1.79992
2.49858,2.57271,1.66257,1.80119
2.49339,2.5859,1.66536,1.80015
2.48681,2.58248,1.66541,1.79942
2.4831,2.57352,1.66523,1.80069
2.47496,2.56534,1.66576,1.80309
2.46764,2.55937,1.66817,1.80092
2.45338,2.5614,1.67026,1.79868
2.43977,2.57187,1.67133,1.79998
2.43038,2.57683,1.67339,1.80009
2.40384,2.58342,1.67373,1.80087
2.39584,2.59386,1.67281,1.80084
2.37518,2.59584,1.67235,1.80264
2.33343,2.5855,1.67217,1.80505
2.30436,2.57962,1.67412,1.80922
2.2623,2.57466,1.67534,1.8152
2.22472,2.58017,1.67548,1.81995
2.16629,2.57767,1.67616,1.82106
2.12231,2.58306,1.67873,1.82271
2.05474,2.61958,1.68011,1.8251
1.98945,2.62099,1.68341,1.83619
1.93574,2.64176,1.68945,1.85579
1.87728,2.66394,1.6983,1.88842
1.81236,2.68566,1.70592,1.91331
1.74712,2.60145,1.70607,1.92314
1.73658,2.67667,1.71565,1.93069
1.67533,2.67271,1.71532,1.92713
1.65247,2.57452,1.71844,1.9353
1.66596,2.57774,1.73242,1.9549
1.60362,2.5686,1.7406,1.9713
1.51925,2.55761,1.74182,2
1.44295,2.59656,1.74211,2.04716
1.36918,2.61036,1.73747,2.09841
1.32673,2.64215,1.77093,2.13949
1.29128,2.63647,1.79554,2.18682
1.38073,2.6352,1.79075,2.20424
1.38454,2.61408,1.80116,2.22939
1.30911,2.60909,1.8157,2.27032
1.25503,2.59378,1.82852,2.29514
1.216,2.59365,1.84105,2.32829
1.1107,2.59175,1.84249,2.3677
1.06081,2.59642,1.85277,2.40614
1.05325,2.60406,1.85255,2.44061
0.982372,2.57196,1.85557,2.44816
0.920746,2.58605,1.85835,2.47605
0.879451,2.62344,1.86325,2.53901
0.828918,2.64739,1.85959,2.57066
0.748235,2.65859,1.80726,2.59497
0.708989,2.67328,1.80616,2.6241
0.679624,2.6866,1.80194,2.64383
0.654818,2.708,1.76369,2.67976
0.619845,2.70501,1.71501,2.70066
0.589777,2.71899,1.70802,2.70926
0.556322,2.75681,1.69583,2.72572
0.527842,2.76618,1.691,2.73536
0.516817,2.84017,1.68141,2.79447
0.48425,2.82175,1.68023,2.78995
0.475567,2.84317,1.66889,2.79535
0.463723,2.84035,1.66408,2.78068
0.495258,2.83906,1.67207,2.78446
0.520222,2.84663,1.68559,2.78289
0.536296,2.84553,1.73009,2.78175
0.509688,2.8511,1.75048,2.78918
0.486355,2.85809,1.75528,2.8043
0.464139,2.8565,1.83741,2.7994
0.398402,2.83596,1.84877,2.79904
0.226837,2.84248,1.87292,2.79962
0.489865,2.8298,1.90119,2.80364
0.538809,2.84094,1.88754,2.80595
0.516364,2.84142,1.88577,2.81131
0.528487,2.81814,1.85073,2.81601
0.489168,2.81684,1.76241,2.81432
0.508118,2.81335,1.7496,2.81224
0.513366,2.81546,1.74437,2.80917
0.511524,2.84037,1.74553,2.80756
0.516508,2.82613,1.74985,2.80765
0.536102,2.83724,1.75938,2.8013
0.488221,2.8242,1.67624,2.80277
0.452563,2.80794,1.63076,2.80439
0.47066,2.81601,1.64823,2.79954
0.462357,2.80615,1.71087,2.79776
0.469911,2.80945,1.67055,2.79557
0.541124,2.81726,1.73574,2.79418
0.575205,2.7884,1.86102,2.78711
0.593976,2.77843,1.86206,2.77586
0.644577,2.77263,1.86892,2.74377
0.635324,2.77519,1.84847,2.7226
0.734885,2.7746,1.86176,2.70841
0.74814,2.74028,1.81707,2.68166
0.839631,2.73663,1.88512,2.64392
0.850935,2.71393,1.88374,2.61582
0.85849,2.68892,1.86646,2.58075
0.894577,2.66504,1.86611,2.54405
0.936075,2.65311,1.8541,2.50762
0.964375,2.63558,1.83986,2.49808
0.914734,2.64383,1.80716,2.4895
0.920407,2.63505,1.79156,2.40343
0.933296,2.64842,1.78521,2.35888
0.986288,2.64795,1.78755,2.33533
1.10314,2.65327,1.89562,2.29694
1.18494,2.65195,1.93777,2.28485
1.2112,2.64323,1.8943,2.27795
1.28316,2.65048,1.90553,2.26199
1.33485,2.65781,1.88284,2.23568
1.43463,2.65475,1.88873,2.21753
1.47981,2.65145,1.87309,2.20402
1.56333,2.64905,1.87824,2.19158
1.63057,2.62549,1.87784,2.15132
1.70725,2.62122,1.86831,2.13153
1.76676,2.55348,1.85308,2.07784
1.82119,2.55344,1.85588,2.03682
1.84257,2.53576,1.82879,1.98372
1.90744,2.52622,1.81809,1.95553
1.98034,2.54312,1.81077,1.94074
2.04338,2.53257,1.80394,1.93044
2.09296,2.53611,1.79844,1.91367
2.155,2.52406,1.79858,1.91051
2.21258,2.53337,1.79531,1.88934
2.27102,2.53121,1.7857,1.87445
2.32349,2.52518,1.78458,1.86144
2.36859,2.51833,1.78001,1.82838
2.41899,2.50202,1.77863,1.81193
2.44709,2.48906,1.7681,1.79038
2.48475,2.49412,1.76446,1.77913
2.52806,2.50612,1.75602,1.7728
2.56071,2.50686,1.74737,1.75339
2.59764,2.49313,1.74175,1.74503
2.62418,2.51641,1.73489,1.7543
2.66078,2.49679,1.73022,1.75117
2.67414,2.51565,1.72238,1.74996
2.69887,2.49423,1.71556,1.75342
2.71248,2.49936,1.71313,1.7608
2.71497,2.50497,1.70815,1.75887
2.72784,2.57283,1.70241,1.75529
2.71377,2.57465,1.6983,1.75441
2.74073,2.57879,1.70098,1.75132
2.7633,2.62905,1.70075,1.75515
2.78767,2.52955,1.70084,1.758
2.77798,2.52982,1.69587,1.75623
2.79369,2.54072,1.69806,1.75671
2.81042,2.5465,1.69966,1.75475
2.79741,2.55803,1.70028,1.74913
2.78133,2.54415,1.70146,1.74387
2.79694,2.54192,1.70227,1.7426
2.79184,2.5456,1.6996,1.73736
2.79497,2.54853,1.69958,1.73162
2.78575,2.56008,1.70034,1.72855
2.77543,2.55676,1.70005,1.72707
2.77123,2.55521,1.70043,1.7271
2.75588,2.55271,1.69949,1.72887
2.7454,2.54809,1.69821,1.72779
2.72346,2.55786,1.69663,1.72979
2.68917,2.63053,1.6939,1.72981
2.66178,2.5497,1.6881,1.73011
2.60819,2.56017,1.68589,1.73272
2.56933,2.56561,1.68367,1.73411
2.51108,2.5704,1.68135,1.73482
2.44981,2.56284,1.68133,1.73669
2.39055,2.63254,1.67938,1.73774
2.33453,2.63316,1.67563,1.73934
2.26704,2.6292,1.67224,1.74018
2.20492,2.62855,1.66868,1.74404
2.1735,2.63427,1.67057,1.78445
2.12928,2.63085,1.67753,1.81276
2.12578,2.64701,1.69087,1.84847
2.05846,2.65643,1.69186,1.89063
1.96948,2.66491,1.68921,1.91306
1.91397,2.52641,1.69697,1.91497
1.87315,2.52834,1.70321,1.93125
1.81816,2.64648,1.70485,1.95241
1.74481,2.64974,1.70143,1.95833
1.68062,2.63825,1.70468,1.97014
1.67832,2.55184,1.72152,2.01433
1.64208,2.50782,1.72863,2.02021
1.56674,2.55386,1.72909,2.10364
1.55305,2.58312,1.73286,2.15982
1.50888,2.57544,1.74707,2.1504
1.45191,2.76698,1.75027,2.18969
1.43323,2.59388,1.7625,2.22246
1.39478,2.58072,1.77789,2.238
1.34956,2.57302,1.78023,2.26938
1.3167,2.56445,1.79084,2.30335
1.378,2.54565,1.8333,2.35456
1.30637,2.56989,1.83791,2.41426
1.30058,2.57172,1.87556,2.43626
1.2598,2.58408,1.89631,2.46327
1.21296,2.61425,1.89736,2.4905
1.17638,2.61167,1.91083,2.51146
1.15548,2.62533,1.91467,2.54407
1.11305,2.61662,1.82293,2.57802
1.08349,2.6234,1.868,2.59381
1.15101,2.61634,1.94315,2.62436
1.12463,2.63115,1.96512,2.65677
1.03905,2.62372,1.94688,2.67518
0.968255,2.6636,1.95408,2.70494
0.870316,2.67007,1.94148,2.71672
0.844858,2.66638,1.90598,2.72939
0.764175,2.67236,1.80299,2.74581
0.633833,2.70163,1.71802,2.75148
0.633471,2.68325,1.74643,2.76758
0.614445,2.68138,1.74988,2.779
0.63108,2.71514,1.79573,2.78996
0.584331,2.72377,1.66983,2.79939
0.529573,2.72373,1.64002,2.80612
0.506677,2.72709,1.63838,2.8132
0.466198,2.7494,1.66063,2.82972
0.503791,2.77017,1.65568,2.84073
